"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Narodzenia Najśw. Maryi Panny","","33-325 Krużlowa Wyżna 10,","33-325 Krużlowa Wyżna 10,","http://www.kruzlowa.diecezja.tarnow.pl","kruzlowa@diecezja.tarnow.pl","18-44-51-927,kaplica Stara Wieś 18-44-55-879","ks. mgr Marek Szewczyk","7:00, 9:00, 11:00, 15:00, Stara Wieś 10:00, 14:00","6:30, 7:00, 18:00 (zima - 17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/386-kruzlowa"
"Matki Bożej Nieustającej Pomocy","","33-380 Krynica Zdrój,","ul. Czarny Potok 3, 33-380 Krynica Zdrój,","http://www.mbnpkrynica.diecezja.tarnow.pl","krynica3@diecezja.tarnow.pl","18-47-12-979","ks. mgr Eugeniusz Szymczak","7:30, 9:30, 10:15 (szpital), 11:00, 12:30, 19:00","6:30, 9:00, 19:00 (17:00 - czas zimowy)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/389-krynica-zdroj-matki-bozej-nieustajacej-pomocy"
"Najświętszego Serca Pana Jezusa","","33-380 Krynica Zdrój,","ul. Słotwińska 50,, 33-380 Krynica Zdrój,","","krynica2@diecezja.tarnow.pl","18-47-13-427","ks. mgr Dariusz Fudyma","8:30, 11:00, 17:00","7:00 lub 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/388-krynica-zdroj-najswietszego-serca-pana-jezusa"
"św. Antoniego Padewskiego","","33-380 Krynica Zdrój,","ul. Kraszewskiego 72,, 33-380 Krynica Zdrój,","http://www.antoni-krynica.diecezja.tarnow.pl","krynica1@diecezja.tarnow.pl","18-47-12-282, 18-471-64-33","ks. mgr lic. Jan Wnęk","7:00, 9:00, 10:30, 12:00, 18:00","6:30, 7:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/387-krynica-zdroj-sw-antoniego-padewskiego"
"Wniebowzięcia NMP","","33-380 Krynica Zdrój,","ul. Kościelna 2,, 33-380 Krynica Zdrój,","http://www.wnmpkrynica.diecezja.tarnow.pl","krynica_zdroj@diecezja.tarnow.pl","18-47-12-388,","ks. mgr lic. Bogusław Skotarek","6:00, 7:30, 9:00, 10:30, 11:45, 15:00, 19:00","6:30, 7:00, 9:00, 10:00, 19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/390-krynica-zdroj-wniebowziecia-nmp"
"Matki Bożej Nieustającej Pomocy","","Krzeczów 330, 32-700 Bochnia,","Krzeczów 330, 32-700 Bochnia,","http://www.krzeczow.tarnow.opoka.org.pl/","krzeczow@diecezja.tarnow.pl","14-61-27-694","Ks. dr Stefan Irla","8:00, 10:30, 16:30","pn., śr., pt. 18:00 (17:30), pozostałe 6:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/391-krzeczow"
"św. Joachima","","Krzyżanowice 99, 32-700 Bochnia,","Krzyżanowice 99, 32-700 Bochnia,","parafia-krzyzanowice.pl ","krzyzanowice@diecezja.tarnow.pl","14-61-29-732","Ks. Krzysztof Duda","7:00, 9:00, 11:00, 15:00","17:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/392-krzyzanowice"
"św. Jana Chrzciciela","","Książnice 93, 39-300 Mielec,","Książnice 93, 39-300 Mielec,","http://www.ksiaznice.diecezja.tarnow.pl","ksiaznice@diecezja.tarnow.pl","17 773-16-78","ks. mgr Józef Baczyński","7:30, 9:00, 11:30, 15:00, Rydzów 10:00","18:00 (16:30)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/393-ksiaznice"
"rektorat św. Ap. Piotra i Pawła","","Kupienin, 33-221 Mędrzechów,","Kupienin, 33-221 Mędrzechów,","","kupienin@diecezja.tarnow.pl","fax","","7:00, 9:00, 11:00, 16:00, wakacje: 8:00, 10:00, 17:00","7:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/394-kupienin"
"Najśw. Maryi Panny Królowej Polski","","Kwiatonowice 132, 38-333 Zagórzany,","Kwiatonowice 132, 38-333 Zagórzany,","","kwiatonowice@diecezja.tarnow.pl","18-35-11-110","ks. mgr Piotr Fiksak","8:00, 10:00, 16:00","19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/k/395-kwiatonowice"
"Najświętszego Imienia Maryi","","34-602 Laskowa 120,","34-602 Laskowa 120,","http://www.parafia-laskowa.iap.pl","laskowa@diecezja.tarnow.pl","18-33-33-042","ks. mgr Andrzej Wanat","6:30, 8:30, 10:00, 11:30, 16:00 (","6:30, 7:00 (śr., pt. 18:00)","18:00)","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/396-laskowa"
"","","33-370 Muszyna","Żelechów 15a, 33-370 Muszyna","","leluchow@diecezja.tarnow.pl","18-47-14-854","ks. Józef Schab","7:00, 11:00","śr, pt 17:00, pn, wt,czw, sob 7:00,","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/397-leluchow"
"Najśw. Maryi Panny Częstochowskiej","","Leszczyna 151, 32-733 Trzciana k. Bochni,","Leszczyna 151, 32-733 Trzciana k. Bochni,","","leszczyna@diecezja.tarnow.pl","14-61-36-038","ks. Krzysztof Franczyk","7:30, 10:00,","6:30 lub 17:00 (lato 18:30)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/398-leszczyna"
"Matki Boskiej Królowej Polski","","Lewniowa 184, 32-864 Gnojnik,","Lewniowa 184, 32-864 Gnojnik,","http://www.lewniowa.diecezja.tarnow.pl","lewniowa@diecezja.tarnow.pl","14-66-48-136","ks. Marek Gał","7:00, 10:00, 16:00 (czas zimowy 15:00)","19:00 (czas zimowy 17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/399-lewniowa"
"św. Alberta Chmielowskiego","","Librantowa 166, 33-300 Nowy Sącz,","Librantowa 166, 33-300 Nowy Sącz,","","librantowa@diecezja.tarnow.pl","18-44-17-961","ks. mgr Henryk Osora","8:30, 10:45, 17:00","7:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/400-librantowa"
"Najświętszego Serca Pana Jezusa","","Lichwin 181, 33-172 Siedliska Tuchowskie","Lichwin 181, 33-172 Siedliska Tuchowskie","","lichwin@diecezja.tarnow.pl","14-67-58-045","ks. mgr Jan Kwarciński","7:30, 9:00, 11:00, (Wlk. Post: 7:30, 10:30, 15:00)","7:30, śr., pt. 18:00 (16:30 - czas zimowy)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/401-lichwin"
"Matki Bożej Bolesnej","","34-600 Limanowa,","ul. Jana Pawła II nr 1,, 34-600 Limanowa,","www.bazylika-limanowa.pl","limanowa_par@diecezja.tarnow.pl","18-33-72-264,","ks. dr Wiesław Piotrowski","6:00, 7:30, 9:00, 10:30, 12:00, 13:30, 15:30 - Niesz-pory, 16:00, 20:00 (19:00), Mordarka 14:30","6:00, 6:30, 7:00, 7:30, 8:00, 11:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/402-limanowa"
"św. Stanisława Kostki","","34-600 Limanowa,","ul. Lipowa 3,, 34-600 Limanowa,","","limanowa_sowliny@diecezja.tarnow.pl","18-33-72-748","ks. mgr Tadeusz Śmierciak","6:00, 7:30, 9:00, 10:30, 12:00, 18:00","6:00, 6:30, 9:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/403-limanowa-sowliny"
"Matki Bożej Fatimskiej","","39-220 Pilzno, Lipiny 60","39-220 Pilzno, Lipiny 60","","lipiny@diecezja.tarnow.pl","14-67-21-295","O. Janusz Bębnik OCarm.","dni powszednie","Odpust parafialny","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/404-lipiny"
"św. Andrzeja Ap.","","32-724 Lipnica Murowana 39,","32-724 Lipnica Murowana 39,","http://www.parlipnicam.tarnow.opoka.org.pl/","lipnica_murowana@diecezja.tarnow.pl","14-68-52-601","ks. mgr Zbigniew Kras","7:00, 9:00, 10:30, 16:00, Borówna 14:00","6:30, 17:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/405-lipnica-murowana"
"Nawiedzenia Najśw. Maryi Panny","","33-323 Lipnica Wielka 22,","33-323 Lipnica Wielka 22,","http://www.lipnica_wielka.diecezja.tarnow.pl/","lipnica_wielka@diecezja.tarnow.pl","18-441-70-79","ks. Albin Samborski","7:00, 9:00, 11:00, 15:00","poniedziałek, środa, piątek - 6:30, 16:00 (czas zimowy 18:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/406-lipnica-wielka"
"Matki Bożej Różańcowej","","33-140 Lisia Góra,","ul. Jaracza 8b,, 33-140 Lisia Góra,","http://www.lisia-gora.diecezja.tarnow.pl","lisia_gora@diecezja.tarnow.pl","14-678-43-91","ks. Stanisław Szałda","6:50, 8:30, 10:30, 16:00, Śmigno 7:30, 11:00, 16:00","6:30, śr., pt. 18:00, Śmigno wt. 17:00 (19:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/407-lisia-gora"
"św.Gerarda Majella","","Lubaszowa 33, 33-172 Siedliska Tuchowskie,","Lubaszowa 33, 33-172 Siedliska Tuchowskie,","","lubaszowa@diecezja.tarnow.pl","14-650-62-68","o. Stanisław Majchrowski CSsR","7:30, 11:00, 16:30","18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/408-lubaszowa"
"Najświętszego Serca Pana Jezusa","","33-162 Lubcza 39,","33-162 Lubcza 39,","http://www.parafialubcza.pl","lubcza@diecezja.tarnow.pl","14-65-42-704","ks. mgr Marek Kuzak","6:30, 9:00, 10:30, 16:00, Wola Lubecka 8:00, 11:30","6:30, 18:00, Wola Lubecka czw., pt. 19:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/409-lubcza"
"św. Mikołaja B.","","39-102 Lubzina 55,","39-102 Lubzina 55,","http://www.lubzina.diecezja.tarnow.pl","lubzina@diecezja.tarnow.pl","17-22-12-177","ks. mgr Ryszard Pietrasik","7:00, 9:00, 11:00, 16:00, Brzezówka 8:00","6:00, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/410-lubzina"
"św. Józefa Oblubieńca NMP","","33-206 Luszowice","Plac św. Józefa 14,, 33-206 Luszowice","http://www.luszowice.diecezja.tarnow.pl","luszowice@diecezja.tarnow.pl","14-641-33-15, 14-64-13-287","ks. mgr Bogdan Kwiecień","7:00, 9:00, 11:30, 16:00 Lipiny: sob. 18:00 (20:00)","6:45, 19:00 (18:00), Lipiny: wt., czw., sob. 20:00, (18:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/l/411-luszowice"
"św. Stanisława BM","","33-336 Łabowa 208,","33-336 Łabowa 208,","http://www.labowa.diecezja.tarnow.pl/","labowa@diecezja.tarnow.pl","18-47-11-220","Ks. mgr Andrzej Fik","święta: 7:00, 9:00, 11:00, 15:00 (w lipcu i sierpniu 7:00, 10:00 16:00 )","7:00 (wszystkie dni), [pon., śr. i ptk 18:00 (17:00 w czasie zimowym)]","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/413-labowa"
"św. Jana Chrzciciela","","33-390 Łącko,","ul. Kościelna 18,, 33-390 Łącko,","http://parafia.elacko.pl","lacko_par@diecezja.tarnow.pl","18-44-46-029","ks. dr Janusz Paciorek","7:00, 9:00, 10:30, 11:45, 17:00","6:30, 17:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/416-lacko"
"Matki Bożej Królowej i św. Judy Tadeusza Ap.","","Łączki Brzeskie 271, 39-320 Przecław,","Łączki Brzeskie 271, 39-320 Przecław,","http://www.laczkibrzeskie.tarnow.opoka.org.pl/","laczki_brzeskie@diecezja.tarnow.pl","17-58-38-887","ks. mgr Marek Hołowicki","7:30, 10:30","7:00, pon., śr., sob. 18:30 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/417-laczki-brzeskie"
"Przemienienia Pańskiego","","Ładna 90a, 33-156 Skrzyszów,","Ładna 90a, 33-156 Skrzyszów,","","ladna@diecezja.tarnow.pl","14-674-56-99","ks. Wojciech Jurkowski","7:30, 10:00, 16:00 (Adwent-Wlk. Post 11:00)","7:00, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/414-ladna"
"Matki Bożej Nieustającej Pomocy","","Łąkta Górna 285, 32-731 Żegocina,","Łąkta Górna 285, 32-731 Żegocina,","http://www.zegocina.pl/parafia/parlakta/parlakta.htm","lakta@diecezja.tarnow.pl","14-61-31-836","ks. Stanisław Szczygieł","7:00, 10:00, 15:00","6:30 W środy z nowenną do MBNP o godz. 18:00 (czas letni) albo 16:00 (czas zimowy)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/418-lakta"
"św. Anny","","32-744 Łapczyca 74,","32-744 Łapczyca 74,","http://www.lapczyca.diecezja.tarnow.pl","lapczyca@diecezja.tarnow.pl","14-61-27-512","ks. mgr Marian Konwent","7:00, 9:00, 10:30, 16:00","6:00, 6:30, śr., pt. 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/415-lapczyca"
"Matki Bożej Różańcowej","","33-131 Łęg Tarnowski,","ul. Kościelna 12,, 33-131 Łęg Tarnowski,","","leg_zamoscie@diecezja.tarnow.pl","14-64-51-383","ks. mgr Antoni Augustyn","8:00, 10:00, 16:30, ","18:30 (17:00)","8:00, 17:00","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/420-leg-zamoscie"
"świętej Trójcy","","Bobrowniki Wielkie, 33-131 Łęg Tarnowski","ul. Długa 2, Bobrowniki Wielkie, 33-131 Łęg Tarnowski","http://www.leg_tarnowski.diecezja.tarnow.pl","leg_tarnowski@diecezja.tarnow.pl","14-64-51-129","ks. dr Andrzej Bakalarz","7:00, 9:00, 11:00, 17:00, kościół św. Sebastiana 8:00, Biała 10:00","6:30, 18:30 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/419-leg-tarnowski"
"św. Mikołaja Bpa","","33-157 Łękawica 64,","33-157 Łękawica 64,","","lekawica@diecezja.tarnow.pl","14-674-40-06","ks. mgr Józef Nita","7:00, 9:00, 10:30, 16:00","6:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/421-lekawica"
"Matki Boskiej Częstochowskiej","","33-112 Tarnowiec, Łękawka 18A","33-112 Tarnowiec, Łękawka 18A","http://www.lekawka.diecezja.tarnow.pl","lekawka@diecezja.tarnow.pl","0-608-194-582","ks. mgr Czesław Bachula","8.00 i 10.00","18.00 (lato), 17.00 (zima)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/422-lekawka"
"św. Bartłomieja Ap.","","39-221 Łęki Górne 280,","39-221 Łęki Górne 280,","http://www.lekigorne.diecezja.tarnow.pl","leki_gorne@diecezja.tarnow.pl","14-67-25-004","ks. mgr Franciszek Pacholik","7:00, 9:00, 11:00, 15:00, Podlesie Machowskie 8:00, Łęki Dolne 9:30","6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/423-leki-gorne"
"Wniebowzięcia Najśw. Maryi Panny ","","Łętowice 114, 33-121 Bogumiłowice,","Łętowice 114, 33-121 Bogumiłowice,","http://www.letowice.diecezja.tarnow.pl/","lentowice@diecezja.tarnow.pl","14-67-97-662","Ks. mgr Jerzy Marszałek","8:00, 10:30, 17:00","7:00, śr. 17:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/424-letowice"
"Najświętszego Serca Pana Jezusa","","Łężkowice 9, 32-015 Kłaj,","Łężkowice 9, 32-015 Kłaj,","www.parafialezkowice.pl","lezkowice@diecezja.tarnow.pl","12-28-41-159","ks. Adam Sztaba","7:00, 9:00, 11:00, 16:00, (VII-VIII 7:00, 10:00, 18:00)","6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/425-lezkowice"
"Najświętszego Serca Pana Jezusa","","33-351 Łomnica Zdrój 232,","33-351 Łomnica Zdrój 232,","","lomnica_zdroj@diecezja.tarnow.pl","18-44-68-071","ks. mgr Jan Mirek","8:00, 10:30, 11:00, 17:00 (16:00)","7:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/426-lomnica-zdroj"
"NMP Wspomożycielki Wiernych","","32-854 Porąbka Uszewska, Łoniowa 243","32-854 Porąbka Uszewska, Łoniowa 243","http://www.loniowa.diecezja.tarnow.pl/","loniowa@diecezja.tarnow.pl","14-66-56-574","ks. Antoni Lelito","8:00; 10:00; 16:00","6:30; śr., pt. 17:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/427-loniowa"
"Narodzenia Najśw. Maryi Panny","","38-314 Łosie 61,","38-314 Łosie 61,","","losie@diecezja.tarnow.pl","18-35-34-706, 18-35-34-308","ks. mgr Stanisław Łaś","7:30, 12:00, Klimkówka 10:00 (wakacje: 18:00)","6:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/428-losie"
"świętych Apostołów Piotra i Pawła","","33-314 Łososina Dolna 80,","33-314 Łososina Dolna 80,","http://www.lososina_dolna.diecezja.tarnow.pl","lososina_dolna@diecezja.tarnow.pl","18-44-48-019","ks. mgr lic. Grzegorz Ociepka","7:00, 9:00, 11:00, 16:00","6:30, 7:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/429-lososina-dolna"
"Wszystkich świętych","","34-601 Limanowa 3,","ul. Koszarska 1,, 34-601 Limanowa 3,","www.lososinagorna.pl","lososina_gorna@diecezja.tarnow.pl","18-33-78-301, 18-33-76-043","ks. dr Stanisław Kowalik","6:30, 8:00, 9:30, 11:00, 17:30 (16:30), Młynne 7:00, 10:00","6:00, 18:30 (17:00), Młynne 17:30 (16:30)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/430-lososina-gorna"
"Matki Bożej Bolesnej","","Łukowa 137, 33-140 Lisia Góra,","Łukowa 137, 33-140 Lisia Góra,","","lukowa@diecezja.tarnow.pl","14-67-88-185","Ks. Czesław Górka","7:30, 10:30, 16:00","6:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/431-lukowa"
"św. Andrzeja Ap.","","34-606 Łukowica 11,","34-606 Łukowica 11,","","lukowica@diecezja.tarnow.pl","18-333-50-11","ks. mgr Wiesław Majca","7:00, 10:00, 12:00, 16:00 świdnik 8:45, 14:30","6:30, 7:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/432-lukowica"
"św. Marcina B.","","38-322 Łużna 6,","38-322 Łużna 6,","","luzna_par@diecezja.tarnow.pl","18-35-43-009","ks. dr Stanisław Kuboń","7:00, 9:00, 10:30, 16:00, kaplica 8:00","6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/433-luzna"
"Matki Bożej Nieustającej Pomocy","","32-853 Łysa Góra 120,","32-853 Łysa Góra 120,","http://www.lysa_gora.diecezja.tarnow.pl","lysa_gora@diecezja.tarnow.pl","14-66-57-317","ks. Marian Wikar","7:00, 9:00, 11:00, 17:00","7:00, 17:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/2010-11-28-21-05-05/434-lysa-gora"
"Trójcy Przenajświętszej","","Machowa 68, 39-220 Pilzno,","Machowa 68, 39-220 Pilzno,","http://www.machowa.diecezja.tarnow.pl/","machowa@diecezja.tarnow.pl","14-67-24-531","ks. dr Stanisław Gąsior","7:00, 11:00, 17:00","pn., wt., czk. - 7:00, śr., pt. - 17:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/435-machowa"
"Najśw. Maryi Panny Wniebowziętej","","33-336 Łabowa","Maciejowa 64, 33-336 Łabowa","","maciejowa@diecezja.tarnow.pl","18-475 10 13","Ks. Stanisław Pałka","8:00, 11:00","16:30 (czas zimowy), 18:30 (czas letni)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/436-maciejowa"
"Niepokalanego Serca Najśw. Maryi Panny","","33-393 Marcinkowice k. Nowego Sącza 3,","33-393 Marcinkowice k. Nowego Sącza 3,","http://www.parafiamarcinkowice.pl","marcinkowice@diecezja.tarnow.pl","18-44-33-119","ks. mgr Józef Babicz","7:00, 9:00, 10:10, 11:30, 16:00","6:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/437-marcinkowice"
"św. Józefa Rzemieślnika","","Maszkienice 1, 32-828 Biadoliny Szlacheckie,","Maszkienice 1, 32-828 Biadoliny Szlacheckie,","","maszkienice@diecezja.tarnow.pl","14-66-38-072","ks. Edward Bryła","7:00, 10:00, 15:00","7:00, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/438-maszkienice"
"św. Antoniego Opata","","34-654 Męcina 10,","34-654 Męcina 10,","http://www.mecina.diecezja.tarnow.pl/","mecina@diecezja.tarnow.pl","18-33-27-054","ks. mgr Antoni Piś","7:00, 9:00, 11:00, 16:00, kaplice: 7:45, 9:45","6:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/439-mecina"
"Najśw. Maryi Panny Królowej Polski","","33-221 Mędrzechów 1,","33-221 Mędrzechów 1,","http://www.medrzechow.tarnow.opoka.org.pl/","medrzechow@diecezja.tarnow.pl","14-643-71-19","ks. mgr Stanisław Saładyga","7:00, 9:00, 11:00, 16:00, wakacje: 8:00, 10:00, 17:00","7.00, w maju po nab. Majowym, paśdzierniku po nab. różańcowym, listopadzie i adwencie 16.00 lub 19.","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/440-medrzechow"
"Najśw. Maryi Panny Królowej Polski","","Michalczowa 43, 33-314 Łososina Dolna,","Michalczowa 43, 33-314 Łososina Dolna,","","michalczowa@diecezja.tarnow.pl","18-44-48-045","ks. mgr Marian Brach","7:00, 10:00","7:00, śr. 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/441-michalczowa"
"Ducha Świętego","","39-300 Mielec,","ul. Pisarka 16,, 39-300 Mielec,","http://www.mielec.ducha.diecezja.tarnow.pl","mielec3@diecezja.tarnow.pl","17-58-52-177, 17-58-27-013 kanc. w. 20","ks. mgr Waldemar Ciosek","6:00, 7:30, 9:00, 10:30, 12:00, 14:00 ","6:00, 6:30, 7:00, 19:00 (18:00)",": 6:30, 9:00, 10:30, 15:30, 17:00, 19:00","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/444-mielec-ducha-swietego"
"Matki Bożej Nieustającej Pomocy","","39-301 Mielec,","ul. Ks. H. Arczewskiego 1,, 39-301 Mielec,","http://www.mielecmbnp.tarnow.opoka.org.pl/","mielec1@diecezja.tarnow.pl","17-58-62-262, 17-58-62-634","ks. mgr Kazimierz Czesak","6:00, 7:30, 9:00, 10:30, 12:00, 14:00, 17:00, 19:00","6:00, 6:30, 7:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/442-mielec-matki-bozej-nieustajacej-pomocy"
"św. Marka Ewangelisty","","39-323 Mielec 5,","ul. Rzochowska 89,, 39-323 Mielec 5,","http://www.mielec.rzochow.diecezja.tarnow.pl/","mielec_rzochow@diecezja.tarnow.pl","17- 58-28-101","ks. mgr Jerzy Ptak","7:30, 9:30, 11:00, 16:30","7:00, 19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/446-mielec-sw-marka"
"św. Mateusza Ap. Ew.","","39-300 Mielec,","ul. bł. ks. Romana Sitki 3, 39-300 Mielec,","http://www.mateusz.mielec.diecezja.tarnow.pl","mielec4@diecezja.tarnow.pl","17-58-62-228","ks. mgr lic. Janusz Kłęczek","6:30, 8:00, 9:30, 11:00, 12:30, 16:30, 18:00, Os. Wojsław 8:30, 11:00, św. Marka 10:00","6:00, 7:00, 7:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/445-mielec-sw-mateusza"
"Trójcy Przenajświętszej","","39-303 Mielec,","ul. Kardynała Stefana Wyszyńskiego 14,, 39-303 Mielec,","http://www.ptp.tarnow.opoka.org.pl/","ptp@tarnow.opoka.org.pl","17-58-25-307","ks. mgr Stanisław Składzień","6:30, 7:30, 9:00, 10:30, 12:00, 14:30, 18:00","6:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/443-mielec-trojcy-przenajswietszej"
"św. Jana Chrzciciela","","Mikluszowice 45, 32-708 Dziewin,","Mikluszowice 45, 32-708 Dziewin,","http://mikluszowice.parafia.info.pl/","mikluszowice@diecezja.tarnow.pl","12-28-17-125","Ks. Józef Piech","7:00, 9:00, 11:00, 16:00, Bogucice 8:30","6:30, śr., pt., sob. Także 17:00 (18:00)Odpust:27 grudnia - św. Jana Ewangelisty, 24 czerwca - św. J","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/447-mikluszowice"
"Najświętszego Serca Pana Jezusa","","Mikołajowice, 33-121 Bogumiłowice,","Mikołajowice, 33-121 Bogumiłowice,","http://www.mikolajowice.diecezja.tarnow.pl/","mikolajowice@diecezja.tarnow.pl","14-67-97-234","Ks. mgr Franciszek Cieśla","8:00, 10:30, 16:00","6:30, środy i piatek - godz.18.00 (czas zimowy 17:00) Nowenna do MBNP i Msza św","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/448-mikolajowice"
"świętych Męczenników Kosmy i Damiana","","Milik 31, 33-370 Muszyna,","Milik 31, 33-370 Muszyna,","","milk@diecezja.tarnow.pl","18-47-14-850","ks. mgr Wiesław Nowak","7:30, 11:00, Andrzejówka 9:30","19:00 (18:00), wt. Andrzejówka 17:30 (16:30)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/449-milik"
"Najśw. Maryi Panny Częstochowskiej","","Mochnaczka Niżna 46, 33-383 Tylicz,","Mochnaczka Niżna 46, 33-383 Tylicz,","","mochnaczka@diecezja.tarnow.pl","18-47-61-825","ks. Jan Godek","8:00, 10:30, 15:00","7:00, śr., pt. 18:00 (czas zimowy 17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/451-mochnaczka"
"św. Marcina B.","","33-236 Mogilno 145,","33-236 Mogilno 145,","http://www.parafiamogilno.pl","mogilno@diecezja.tarnow.pl","18-44-05-318","ks. mgr Emil Myszkowski","7:00, 9:00, 11:00, 16:00, Koniuszowa 14:00","6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/452-mogilno"
"Najświętszego Serca Pana Jezusa","","Mokrzyska, 32-800 Brzesko,","ul. Dobrego Pasterza 2,, Mokrzyska, 32-800 Brzesko,","http://www.mokrzyska.diecezja.tarnow.pl","mokrzyska@diecezja.tarnow.pl","14-68-68-020","ks. mgr Jan Panek","7:30, 10:30, 16:00 (15:00)","7:00, śr. 18:00 (17:00), V i X 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/453-mokrzyska"
"Miłosierdzia Bożego","","34-600 Limanowa,","ul. Jana Pawła II 1, 34-600 Limanowa,","http://www.parafia.mordarka.pl","","18-337-22-64","ks. mgr Zbigniew Stabrawa","7:30, 11:00, 15:00","pn, śr, ptk: 17:00; wt, czk, sb: 7:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/931-mordarka"
