"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Wniebowzięcia NMP","38-454","TYLAWA","38-454 TYLAWA, Tylawa 69","","","13 433 06 38","","08.00.00","","","",""
"Niepokalanego Poczęcia NMP","37-565","ROŹWIENICA","37-565 ROŹWIENICA, Tyniowice 100","","","16 622 67 03","","7.30; 11.00","","","",""
"św. Mikołaja","38-535","TYRAWA WOŁOSKA","38-535 TYRAWA WOŁOSKA, Tyrawa Wołoska 134","","","13 462 11 54","","7.30; 11.30; 16.30","","","",""
"św. Stanisława Kostki","37-500","JAROSŁAW","37-500 JAROSŁAW, Tywonia 45","","","16 621 90 96","","8.00; 10.30","","","",""
"św. Stanisława","38-623","UHERCE MINERALNE","38-623 UHERCE MINERALNE, Uherce Mineralne 155","","","13 461 80 48","","7.30; 11.00; 16.00","","","",""
"Matki Bożej Królowej Nieba i Ziemi","36-233","WESOŁA","36-233 WESOŁA, Ujazdy 608","","","17 229 03 90","","7.30; 10.30","","","",""
"Matki Bożej Pocieszenia","37-200","PRZEWORSK","37-200 PRZEWORSK, Ujezna 155","","","16 648 70 47","","8.00; 11.00","","","",""
"Matki Bożej Szkaplerznej","37-713","MAĆKOWCE","37-713 MAĆKOWCE, Ujkowice 200","","","504 583 639","","8.00; 11.00; Wielki Post, maj i październik 15.00 ","","","",""
"św. Józefa","36-065","DYNÓW","36-065 DYNÓW, Ulanica 29","","","16 652 37 65","","8.00; 10.30","","","",""
"św. Mikołaja","37-220","PRZEWORSK","37-220 PRZEWORSK, Urzejowice 202","","","16 640 32 25","","7.00; 9.00; 11.00; 15.00","","","",""
"Narodzenia NMP","38-700","USTRZYKI DOLNE","38-700 USTRZYKI DOLNE, Ustjanowa 128","","","13 461 18 19","","7.30; 11.30","","","",""
"św. Józefa","38-700","USTRZYKI DOLNE","38-700 USTRZYKI DOLNE, ul. Gombrowicza 10","","","13 461 38 70","","7.30; 10.00; 11.30; 16.00; 18.00","","","",""
"NMP Królowej Polski","38-700","USTRZYKI DOLNE","38-700 USTRZYKI DOLNE, ul. 29 Listopada 24","","","13 461 19 82","","7.00; 9.00; 10.30; 12.00; 18.00","","","",""
"Matki Bożej Bieszczadzkiej","38-700","USTRZYKI DOLNE","38-700 USTRZYKI DOLNE, ul. Jasień 6","","","13 461 13 09","","8.00, 11.00 18.00 ","","","",""
"św. Anny","38-713","LUTOWISKA","38-713 LUTOWISKA, Ustrzyki Górne 13","","","13 461 06 62","","8.00; 18.00 (wakacje. 7.30, 10.00, 19.00; zima. 8.00, 15.00)","","","",""
"NMP Królowej Polski","37-717","KASZYCE","37-717 KASZYCE, Wacławice 39","","","16 671 20 71","","7.30; 12.00","","","",""
"Najświętszego Serca Pana Jezusa","37-716","ORŁY","37-716 ORŁY, Walawa 63","","","16 671 28 95","","8.00; 11.00","","","",""
"Podwyższenia Krzyża Świętego","36-245","NOZDRZEC","36-245 NOZDRZEC, Wara 252","","","13 439 85 30","","7.30; 11.00","","","",""
"Matki Bożej Różańcowej","38-711","ROPIENKA","38-711 ROPIENKA, Wańkowa 75 A","","","13 460 14 00","","10.30","","","",""
"św. Katarzyny","36-233","WESOŁA","36-233 WESOŁA, Wesoła 80","","","13 439 82 04","","7.30; 11.00; 16.00","","","",""
"Miłosierdzia Bożego","38-608","WETLINA","38-608 WETLINA, Wetlina 40 a","","","13 468 46 05","","8.00; 10.00; 17.00","","","",""
"Niepokalanego Poczęcia NMP","37-627","WIELKIE OCZY","37-627 WIELKIE OCZY, ul. Krzywa 6","","","16 631 01 15","","7.00; 9.00; 11.00; 16.00","","","",""
"Matki Bożej Wspomożenia Wiernych","37-300","LEŻAJSK","37-300 LEŻAJSK, Wierzawice 413","","","17 242 41 88","","7.00; 9.00; 11.00; 16.00","","","",""
"Matki Bożej Nieustającej Pomocy","37-500","JAROSŁAW","37-500 JAROSŁAW, Wierzbna 235","","","16 621 23 08","","7.30; 10.30; 17.00","","","",""
"Narodzenia NMP","37-543","LASZKI","37-543 LASZKI, Wietlin 32","","","16 628 53 27","","7.30; 11.00","","","",""
"św. Michała Archanioła","38-451","RÓWNE","38-451 RÓWNE, Wietrzno 25","","","13 433 30 18","","8.00; 10.30","","","",""
"św. Onufrego","38-543","KOMAŃCZA","38-543 KOMAŃCZA, Wisłok Wielki 66","","","13 466 30 59","","12.00","","","",""
"św. Walentego i Narodzenia NMP","37-522","WIĄZOWNICA","37-522 WIĄZOWNICA, Wiązownica 193","","","16 622 36 96","","7.00; 9.00; 12.00","","","",""
"św. Jerzego i św. Tekli","38-712","WOJTKOWA","38-712 WOJTKOWA, Wojtkowa 50","","","13 461 23 06","","9.30; 15.00","","","",""
"Matki Bożej Różańcowej","37-100","ŁAŃCUT","37-100 ŁAŃCUT, Wola Dalsza 288","","","","","8.00; 11.00; 15.00","","","",""
"Przemienienia Pańskiego","37-311","WOLA ZARCZYCKA","37-311 WOLA ZARCZYCKA, Wola Zarczycka 129","","","17 241 70 05","","7.00; 9.00; 11.00; 16.00","","","",""
"św. Maksymiliana Kolbego","38-610","WOŁKOWYJA","38-610 WOŁKOWYJA, ul. Kościelna 6","","","13 469 25 21","","7.00; 10.30; 18.00","","","",""
"Wszystkich Świętych","38-430","MIEJSCE PIASTOWE","38-430 MIEJSCE PIASTOWE, Wrocanka, ul. Długa 12","","","13 431 15 04","","8.00; 10.30; 17.00","","","",""
"Wniebowzięcia NMP","38-483","WRÓBLIK SZLACHECKI","38-483 WRÓBLIK SZLACHECKI, Wróblik Królewski, ul. Jana Pawła II 17","","","13 435 81 58","","8.00; 11.00","","","",""
"św. Kosmy i Damiana","38-500","SANOK","38-500 SANOK, Wujskie 57","","","13 462 20 14","","8.30; 11.30","","","",""
"św. Małgorzaty","37-100","ŁAŃCUT","37-100 ŁAŃCUT, Wysoka 78","","","17 225 43 60","","7.30; 10.30; 16.00","","","",""
"św. Mikołaja","37-722","WYSZATYCE","37-722 WYSZATYCE, Wyszatyce 165","","","16 671 69 19","","8.15; 11.00; 16.00","","","",""
"Matki Bożej Różańcowej","36-211","JASIONÓW","36-211 JASIONÓW, Wzdów 70","","","13 439 30 35","","7.30; 10.00","","","",""
"św. Maksymiliana Kolbego","37-306","GRODZISKO DOLNE","37-306 GRODZISKO DOLNE, Wólka Grodziska 128a","","","17 243 60 76","","","","","",""
"św. Stanisława","37-511","WÓLKA PEŁKIŃSKA","37-511 WÓLKA PEŁKIŃSKA, Wólka Pełkińska 116","","","16 622 44 12","","8.00; 10.30; 15.00","","","",""
"Narodzenia św. Jana Chrzciciela","37-560","PRUCHNIK","37-560 PRUCHNIK, Węgierka 230","","","16 628 81 70","","7.30; 11.00","","","",""
"Narodzenia NMP","38-420","KORCZYNA","38-420 KORCZYNA, Węglówka 120","","","13 435 44 00","","7.30; 11.30","","","",""
"Wniebowzięcia NMP","38-540","ZAGÓRZ","38-540 ZAGÓRZ, ul. Piłsudskiego 137","","","13 462 20 36","","7.30; 9.00; 11.00; 17.00","","","",""
"NMP Królowej Polski","38-500","SANOK","38-500 SANOK, Zahutyń 48 A","","","13 463 22 31","","7.00; 11.30; 15.00","","","",""
"Matki Bożej Różańcowej","37-550","RADYMNO","37-550 RADYMNO, Zamojsce 27","","","16 628 37 82","","7.30; 11.00","","","",""
"Najświętszego Serca Pana Jezusa","37-544","ZAPAŁÓW","37-544 ZAPAŁÓW, Zapałów 136","","","16 628 60 10","","7.30; 11.00","","","",""
"św. Marcina i Matki Bożej Szkaplerznej","38-530","ZARSZYN","38-530 ZARSZYN, ul. Bieszczadzka 1","","","13 467 10 20","","8.00; 10.30; 12.00; 17.30","","","",""
"św. Michała Archanioła","37-205","ZARZECZE","37-205 ZARZECZE, Zarzecze 3","","","16 640 15 23","","7.00; 9.00; 10.15; 11.30; 15.00","","","",""
"Trójcy Przenajświętszej","36-200","BRZOZÓW","36-200 BRZOZÓW, Zmiennica 181","","","13 439 32 20","","8.00; 10.30","","","",""
"św. Józefa","37-306","GRODZISKO DOLNE","37-306 GRODZISKO DOLNE, Zmysłówka 89a","","","17 242 91 82","","8.00; 10.30; 16.00","","","",""
"św. Stanisław","38-457","ZRĘCIN","38-457 ZRĘCIN, ul. Kościelna 12","","","13 431 80 10","","","","","",""
"św. Józefa","38-460","JEDLICZE","38-460 JEDLICZE, Żarnowiec 65","","","13 435 20 94","","8.30; 11.00; (Wielki Post, maj i październik 16.30)","","","",""
"Matki Bożej Częstochowskiej","38-458","CHORKÓWKA","38-458 CHORKÓWKA, Żeglce 31","","","13 431 30 69","","7.30; 11.00; 16.00","","","",""
"św. Jana Kantego","37-110","ŻOŁYNIA","37-110 ŻOŁYNIA, ul. Mickiewicza 66","","","17 224 30 21","","7.00; 9.00; 11.00; 17.00 (w zimie. 16.00)","","","",""
"Niepokalanego Poczęcia NMP","37-710","ŻURAWICA","37-710 ŻURAWICA, ul. św. Józefa 4","","","16 672 38 10","","7.30; 9.00; 11.00; 15.00; 17.30","","","",""
"św. Andrzeja Boboli","37-710","ŻURAWICA","37-710 ŻURAWICA, ul. Kard. Wyszyńskiego 29","","","16 671 30 27","","8.00; 11.00; 16.00","","","",""
"Matki Bożej Różańcowej","37-200","PRZEWORSK","37-200 PRZEWORSK, Żurawiczki 11","","","16 640 19 72","","8.00; 11.00; 17.00","","","",""
