"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia św. Anny","","","Luszowice, ul. Sierszańska","",""," 32 711 98 43","ks. Jozef Szlachta","8:00, 10:30, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-sw-anny-.html"
"Parafia MB Królowej Polski","","","Pogorzyce, ul. Bałuckiego","www.parafia-pogorzyce.pl","","&nbsp;","ks. mgr Robert Skwarczyński","8:00, 10:30, 16:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-mb-krolowej-polski.html"
"Parafia Podwyższenia Krzyża Świętego","","","ul. Bolęcińska 1, 32‑552 Płaza","",""," 32 613 12 79","ks. Stanisław Makowski","7:00, 9:00, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-podwyzszenia-krzyza-swietego.html"
"Parafia Świętej Rodziny","","","ul. Akacjowa 24, 32‑083 Balice","www.parafiabalice.pl",""," 12 285 69 06","ks. mgr Jerzy Zuber","8:30, 10:00 , 11:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-swietej-rodziny.html"
"Parafia Przenajświętszej Trójcy","","","Czernichow 57, 32‑070 Czernichow","www.parafiaczernichow.pl","","  12 270 23 10","ks. mgr Wiesław Grzechynia","7:00, 9:00 , 10:00, 11:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-przenajswietszej-trojcy.html"
"Ośrodek duszpasterski Matki Bożej Opatrzności","","","Czułow 101, 32‑060 Liszki","",""," 12 280 50 64","","8:00, 10:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/osrodek-duszpasterski-matki-bozej-opatrznosci.html"
"Parafia NMP Królowej Polski","","","Dąbrowa Szlachecka 9, 32‑070 Czernichow","www.parafiadabrowaszlachecka.pl","parafia.nmp.d.sz.@wp.pl","","ks. Jozef Sowa","7:30, 9:30 , 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-nmp-krolowej-polski.html"
"Parafia Miłosierdzia Bożego","","","Jeziorzany 165, 32‑060 Liszki","parafiajeziorzany.pl/",""," 12 280 82 38","ks. Jozef Obyrtacz","8:00, 10:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-milosierdzia-bozego.html"
"Parafia Opieki Matki Bożej","","","Kamień 1, 32‑071 Kamień","",""," 12 280 30 43","ks. Piotr Adamus CRL","8:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-opieki-matki-bozej.html"
"Parafia Matki Bożej Różańcowej","","","Kaszow 5, 32-060 Liszki","","parafia.kaszow@neostrada.pl"," 12 280 61 59","ks. dr Krzysztof Chromy","8:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-matki-bozej-rozancowej.html"
"Parafia św. Mikołaja","","","Liszki 11, 32‑060 Liszki","",""," 12 280 60 11","ks. mgr Władysław Szymoniak","7:00, 8:30, 10:00, 11:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-sw-mikolaja.html"
"Parafia św. Brata Alberta","","","Mnikow 1, 32‑084 Morawica","www.mnikow.diecezja.pl","mnikow@diecezja.krakow.pl"," 12 280 52 24","ks. mgr Stanisław Święciak","8:00, 10:30, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-sw-brata-alberta.html"
"Parafia św. Bartłomieja Apostoła","","","Morawica 5, 32-084 Morawica","www.parafia.morawica.net",""," 12 285 64 71","ks. Władysław Palmowski","7:00, 9:00, 9:15 , 10:30 , 11:00, 15:00, 17:00 , 19:00 ","16:00 , 17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-sw-bartlomieja-apostola.html"
"Parafia MB Wspomożenia Wiernych","","","Nowa Wieś Szlachecka 260, 32‑060 Liszki","",""," 12 270 25 46","ks. Włodzimierz Szatanik E.c.","8:00, 10:30, 15:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-mb-wspomozenia-wiernych.html"
"Parafia Najświętszego Serca Pana Jezusa","","","Rączna 400, 32-060 Liszki","","","  12 280 82 60","ks. Jacek Strzelecki","8:00, 10:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia Narodzenia NMP","","","Rusocice 342, 32-070 Czernichow","","","","ks. dr Leszek Mateja","9:00, 11:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-narodzenia-nmp.html"
"Parafia św. Kazimierza","","","Rybna 164, 32‑061 Rybna","","","  12 280 46 06","ks. Andrzej Wąchała","7:15, 8:30 , 10:00, 10:00 , 11:30, 16:00, 16:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/18-czernichow/parafia-sw-kazimierza.html"
"Parafia św. Jacka","","","Chochołow 195, 34‑513 Chochołow","",""," 18 275 74 23","ks. mgr Stanisław Syc","8:00, 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-sw-jacka.html"
"Parafia św. Józefa Robotnika","","","Ciche 422, 34‑407 Ciche","",""," 18 265 84 19","ks. Mieczysław Janosik E.c.","8:00, 9:30 , 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-sw-jozefa-robotnika.html"
"Parafia Przenajświętszej Trójcy","","","Rynek 34, 34‑470 Czarny Dunajec","www.czarnydunajec.parafia.info.pl/","parczardunajec@poczta.fm","  18 265 72 24","ks. mgr Krzysztof Kocot","7:00, 8:30, 9:00 , 10:00, 10:30 , 11:30, 17:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-przenajswietszej-trojcy-.html"
"Parafia MB Częstochowskiej","","","Czerwienne-Bachledowka 341, 34‑407 Ciche","","bachledowka@o2.pl","  18 265 81 18","o. Leon Chałupka OSPPE","8:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-mb-czestochowskiej.html"
"Parafia MB Częstochowskiej","","","Dzianisz 174, 34‑514 Dzianisz","",""," 18 207 25 49","ks. mgr Stefan Urban","8:00, 11:00, 17:00 ","17:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-mb-czestochowskiej-.html"
"Parafia NMP Królowej Polski","","","Miętustwo 17, 34‑407 Ciche","www.mietustwo.pl","parafia@mietustwo.pl"," 18 2658640","ks. mgr Janusz Rzepa","7:30, 9:00, 10:00 , 11:00, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-nmp-krolowej-polski.html"
"Parafia św. Jana Chrzciciela","","","Nowe Bystre 37, 34-521 Ząb","",""," 18 207 12 96","ks. mgr Aleksander Salamon","8:00, 9:30 , 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-sw-jana-chrzciciela.html"
"Parafia św. Marii Magdaleny","","","Odrowąż Podhalański 33","",""," 18 275 85 74","ks. mgr Jan Luberda E.c.","8:00, 9:30 , 11:00 ","18:00 , 19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-sw-marii-magdaleny.html"
"Parafia MB Bolesnej","","","Pieniążkowice 55a","",""," 18 275 85 60","ks. mgr Marian Dziubas","8:00, 9:30 , 11:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-mb-bolesnej.html"
"Parafia MB Bolesnej","","","Podczerwone 113, 34-470 Czarny Dunajec","www.podczerwone.pl","par.podczerwone@neostrada.pl"," 18 264 15 10","ks. Jan Kubiś","8:00, 10:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-mb-bolesnej-.html"
"Parafia MB Szkaplerznej","","","Witow 178b, 34-512 Witow","www.parafia2itow.pl","kancelaria@parafiawitow.pl"," 18 207 17 93","ks. mgr Jan Lis SDB","7:00, 8:00 , 9:00, 10:00 , 11:00, 13:00 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/17-czarny-dunajec/parafia-mb-szkaplerznej.html"
"Parafia MB Wspomożenia Wiernych","","","ul. Kościelna 1, 32‑410 Dobczyce","www.parafiadobczyce.com.pl",""," 12 271 10 44","ks. mgr Kazimierz Turakiewicz","7:00, 8:30, 10:00, 11:30, 13:00, 13:00 , 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-mb-wspomozenia-wiernych.html"
"Parafia Macierzyństwa NMP","","","Sanktuarium Maryjne","www.dziekanowice.pl","sanktuarium@dziekanowice.pl","  12 271 13 14","ks. mgr Jan Cendrzak","8:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-macierzynstwa-nmp.html"
"Parafia Rozesłania Świętych Apostołów","","","Gruszow 136, 32‑414 Gruszow","",""," 12 271 62 03","ks. mgr Zbigniew Ochała","8:00, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-rozeslania-swietych-apostolow.html"
"Parafia Miłosierdzia Bożego","","","Kornatka 220, 32-410 Dobczyce","www.parafiakornatka.pl/","kornatka@diecezja.krakow.pl","  12 271 27 72","ks. Wiesław Smaza","7:00, 9:00 , 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-milosierdzia-bozego.html"
"Parafia św. Jadwigi Królowej","","","Lipnik 400, 32‑412 Wiśniowa","www.lipnik-jadwiga.diecezja.pl",""," 12 373 60 99","ks. mgr Janusz Widur","7:30, 9:30, 11:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-sw-jadwigi-krolowej.html"
"Parafia św. Jakuba Apostoła","","","Raciechowice 23, 32‑415 Raciechowice","",""," 12 271 50 09","ks. Jozef Czarny","7:30, 9:00, 10:15 , 11:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-sw-jakuba-apostola.html"
"Parafia Najświętszego Serca Pana Jezusa","","","Stadniki 81, 32‑422 Stadniki","","stadniki.par@scj.pl"," 12 271 15 24 (44)","ks. mgr Mariusz Tomaka SCJ","7:00, 9:00, 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia MB Nieustającej Pomocy","","","Węglowka 110, 32-412 Wiśniowa","",""," 12 271 42 82","ks. Krzysztof Ligocki SCJ","7:30, 9:00 , 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-mb-nieustajacej-pomocy.html"
"Parafia św. Marcina","","","Wiśniowa 1a, 32‑412 Wiśniowa","",""," 12 271 40 97","ks. Wacław Bednarz","7:00, 9:00, 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/19-dobczyce/parafia-sw-marcina.html"
"Parafia św. Anny","","","Chyżne 157, 34‑481 Chyżne","",""," 18 264 20 10 (11)","o. mgr Andrzej Mikołajczyk OC","8:00, 10:30, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-anny.html"
"Parafia Przemienienia Pańskiego","","","ul. Jana Pawła II 20,&nbsp;34‑480 Jabłonka","",""," 18 265 23 27","ks. mgr Kazimierz Czepiel","6:30, 8:00 [j. słowacki], 9:30, 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-przemienienia-panskiego.html"
"Rektorat św. Brata Alberta","","","Jabłonka-Bory","www.jablonka-bory.pl","patter69@post.pl","","","8:00, 10:00, 14:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/rektorat-sw-brata-alberta.html"
"Parafia św. Stefana","","","Lipnica Mała 347","",""," 18 27 52 546 (190)","ks. Adam Leśniak","7:30, 8:45 , 10:00, 11:30, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-stefana.html"
"Parafia św. Jadwigi Królowej","","","Lipnica Wielka 207, 34-483 Lipnica Wielka","","","","ks. mgr Andrzej Pawlak, ","8:00, 10:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-jadwigi-krolowej.html"
"Parafia św. Łukasza Ewangelisty","","","Lipnica Wielka 583, 34-483 Lipnica Wielka","www.parafia-lipnicawielka.pl",""," 18 263 45 23","ks. mgr Zbigniew Zięba","7:30, 8:45 , 10:00, 10:00 , 11:30, 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-lukasza-ewangelisty.html"
"Parafia św. Jana Chrzciciela","","","Orawka 65, 34‑480 Jabłonka","www.parafiaorawka.pl",""," 18 265 23 40","ks. mgr Tadeusz Dąbrowski j.","8:00, 10:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-jana-chrzciciela.html"
"Parafia św. Jakuba Apostoła","","","Piekielnik 331, 34‑472 Piekielnik","www.parafia-piekielnik.pl",""," 18 263 90 40","ks. mgr Zygmunt Hopciaś","7:30, 9:30, 11:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-jakuba-apostola.html"
"Parafia św. Jana Pawła II","","","Podsarnie 87 b, 34-721 Raba Wyżna","www.parafiapodsarnie.pl","kontakt@parafiapodsarnie.pl"," 18 285 37 67","ks. mgr Leszek Uroda","8:00, 10:00 , 11:15 ","","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-jana-pawla-ii.html"
"Parafia św. Rozalii","","","Podszkle 50, 34‑472 Piekielnik","","swrozalia_podszkle@onet.pl","","ks. mgr Marek Kasperkiewicz E.c.","8:00, 9:30 , 11:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-rozalii.html"
"Parafia św. Marcina","","","Podwilk 289, 34‑722 Podwilk","",""," 18 285 29 23,&nbsp; 18 269 84 30","ks. Kazimierz Gunia","8:00, 10:30, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-marcina.html"
"Parafia MB Szkaplerznej","","","Zubrzyca Dolna 272a","",""," 18 285 27 95","ks. mgr Tomasz Worek","9:00, 12:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-mb-szkaplerznej.html"
"Parafia św. Michała Archanioła","","","Zubrzyca Gorna 56","",""," 18 285 27 10","ks. mgr Jan Kołodziej","8:00, 9:30 , 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/20-jablonka/parafia-sw-michala-archaniola.html"
"Parafia św. Marcina","","","Biskupice 5, 32‑020 Wieliczka","www.parafia.biskupice.info.pl","parafia@biskupice.inf.pl","  12 250 76 76","ks. mgr Andrzej Duda","6:30, 8:15 , 9:30, 10:15 , 11:00, 12:15 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/30-niegowic/parafia-sw-marcina.html"
"Parafia Przemienienia Pańskiego","","","Brzezie 2, 32‑014 Brzezie","",""," 12 284 50 03","ks. Stanisław Maroszek","7:00, 8:30 , 9:45 , 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/30-niegowic/parafia-przemienienia-panskiego.html"
"Parafia Narodzenia NMP","","","Sanktuarium Matki Bożej Gdowskiej","",""," 12 251 52 62","ks. mgr Stanisław Bętkowski","6:30, 8:00, 9:00 , 9:30, 11:00, 12:30, 15:00 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/30-niegowic/parafia-narodzenia-nmp.html"
"Parafia MB Fatimskiej","","","Jaroszowka 39, 32‑420 Gdow","www.jaroszowka.parafialnastrona.pl ","parafiambf.jaroszowka@poczta.fm"," 12 251 96 49","ks. mgr Krzysztof Koska","8:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/30-niegowic/parafia-mb-fatimskiej.html"
"Parafia Wniebowzięcia NMP","","","Niegowić 13, 32‑420 Niegowić","www.parafia.niegowic.pl","parafianiegowic@wp.pl","  12 250 03 96","ks. Paweł Sukiennik","7:00, 9:00, 11:00, 13:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/30-niegowic/parafia-wniebowziecia-nmp.html"
"Parafia Nawiedzenia NMP","","","Tarnawa k. Bochni 83","",""," 14 613 55 89","ks. mgr Jerzy Filek","8:00, 10:30, 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/30-niegowic/parafia-nawiedzenia-nmp.html"
"Parafia św. Bartłomieja Apostoła","","","Łapanow 1, 32-740 Łapanow","",""," 12 685 35 14","ks. Tadeusz Jarzębak","7:30, 9:30, 11:00, 12:15, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/30-niegowic/parafia-sw-bartlomieja-apostola.html"
"Parafia Znalezienia Krzyża Świętego","","","Łazany 17, 32‑020 Wieliczka","www.parafialazany.pl","kancelaria@parafialazany.pl"," 12 250 66 99","ks. mgr Stanisław Wciślak","7:30, 10:30, 14:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/30-niegowic/parafia-znalezienia-krzyza-swietego.html"
"Parafia Wniebowzięcia NMP","","","Grabie 32, 32‑002 Węgrzce Wielkie","",""," 12 251 13 35","ks. mgr Andrzej Pietrusa","7:00, 9:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/parafia-wniebowziecia-nmp.html"
"Parafia św. Józefa Robotnika","","","ul. Kościelna 60, 32‑015 Kłaj","",""," 12 284 15 00","ks. mgr Kazimierz Budek","8:00, 10:00, 11:30, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/parafia-sw-jozefa-robotnika.html"
"Parafia Dziesięciu Tysięcy Męczenników","","","ul. Piękna 2, 32-005 Niepołomice","www.niepolomiceskb.diecezja.krakow.pl","niepolomice@diecezja.krakow.pl"," 12 281 10 41","ks. mgr lic. Stanisław Mika","7:00, 8:30, 10:00, 11:30, 13:00, 16:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/parafia-dziesieciu-tysiecy-meczennikow.html"
"Parafia MB Różańcowej","","","os. Suszowka 1, 32-005 Niepołomice","www.parafiajazy.pl",""," 12 281 33 15","ks. Edward Bąbol","8:30, 11:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/parafia-mb-rozancowej.html"
"Parafia NMP Królowej Polski","","","Podłęże 375, 32-003 Podłęże","",""," 12 281 86 18","ks. mgr Tomasz Boroń","7:00, 9:00, 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/parafia-nmp-krolowej-polski.html"
"Ośrodek duszpasterski św. Wojciecha BM","","","Staniątki 299, 32-005 Niepołomice","www.staniatki.pl","staniatki@sdb.krakow.pl"," 12 281 80 44","","6:30, 9:00, 11:00, 13:00 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/osrodek-duszpasterski-sw-wojciecha-bm.html"
"Parafia św. Stanisława BM","","","Szarow, ul. Kościelna 290","www.parafiasd.pl",""," 12 284 15 87","ks. Adam Kozłowski","7:30, 9:00, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/parafia-sw-stanislawa-bm.html"
"Parafia MB Nieustającej Pomocy","","","Wola Batorska 3","",""," 12 281 60 02","ks. mgr Wojciech Guzik","8:00, 10:00, 11:30, 16:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/parafia-mb-nieustajacej-pomocy.html"
"Parafia Opieki NMP","","","Zabierzow Bocheński 107","www.parafiazabierzow.pl",""," 12 281 67 40","ks. mgr Kazimierz Włoch","7:00, 9:00, 11:00, 15:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/31-niepolomice/parafia-opieki-nmp.html"
"Parafia św. Marcina","","","Klikuszowa 221, 34‑404 Klikuszowa","www.parafia.pl","klikuszowa@parafia.pl","  18 265 14 16","ks. Jan Mikołajczyk","7:30, 8:30 , 9:30, 11:30, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-marcina.html"
"Parafia Wniebowzięcia NMP","","","ul. Jana Pawła II 124, 34-471 Ludźmierz","www.mbludzm.pl","kancelaria@mbludzm.pl"," w.25","ks. mgr Kazimierz Klimczak","7:00, 9:00, 9:30 , 11:00, 18:00 ","18:00 , 18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-wniebowziecia-nmp.html"
"Parafia Najświętszego Serca Pana Jezusa","","","al. Tysiąclecia 39, 34-400 Nowy Targ","",""," 18 266 21 65","ks. mgr Stanisław Strojek","6:00, 7:30, 9:00, 10:30, 12:00, 13:30, 18:00, 20:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia św. Jana Pawła II","","","ul. Szaflarska 160, 34-400 Nowy Targ","www.parafia.nowytarg.pl","kancleria_parafialna1@o2.pl"," 18 266 76 55","ks. mgr Jan Karlak","7:00, 10:00, 11:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-jana-pawla-ii.html"
"Parafia św. Katarzyny","","","ul. Kościelna 1, 34‑400 Nowy Targ","",""," 18 266 67 50","ks. mgr Marian Wanat","6:30, 7:15 , 8:00, 9:30, 10:00 , 11:00, 12:30, 16:00 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-katarzyny.html"
"Parafia św. Jadwigi Królowej","","","ul. Ludźmierska 17, 34‑400 Nowy Targ","www.jadwiga.nowytarg.pl",""," 18 264 93 03","ks. mgr Henryk Paśko","7:30, 9:00, 11:00, 19:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-jadwigi-krolowej.html"
"Parafia MB Anielskiej","","","ul. Kowaniec 182, 34‑401 Nowy Targ","","parafiamba@wp.pl"," 18 266 59 03","ks. mgr Stanisław Chlebek","7:00 , 8:00, 10:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-mb-anielskiej.html"
"Parafia św. Brata Alberta","","","ul. Krakowska 73, 34‑400 Nowy Targ","",""," 18 266 96 30","ks. mgr Franciszek Rembiesa","7:30, 9:00, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-brata-alberta.html"
"Parafia św. Michała Archanioła","","","Ostrowsko, ul. Jana Pawła II 21","","","  18 265 30 08","ks. mgr Jan Jakubiec E.c.","8:00, 11:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-michala-archaniola.html"
"Parafia św. Jana Chrzciciela","","","Pyzowka, ul. Orkana 8","",""," 18 275 12 88","ks. Tomasz Gucwa","8:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-jana-chrzciciela.html"
"Parafia św. Andrzeja Boboli","","","Rogoźnik 132, 34-471 Ludźmierz","","parafia.rogoznik.sw.andrzeja.boboli@neostrada.pl"," 18 265 55 06","ks. mgr Andrzej Bukalski","8:00, 10:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-andrzeja-boboli.html"
"Parafia św. Jadwigi Śląskiej","","","ul. Kościelna 7, 34‑431 Waksmund","",""," 18 265 39 74","ks. mgr Tadeusz Kozak","8:00, 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/32-nowy-targ/parafia-sw-jadwigi-slaskiej.html"
"Parafia św. Marcina","","","Bystra 2, 34-235 Bystra","www.bystraparafia.katolicki.eu","bystraparafia@gmail.com"," 18 268 10 28","ks. mgr lic. Adam Byrski","7:30, 9:30, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-sw-marcina.html"
"Parafia Przenajświętszej Trójcy","","","ul. Kolejowa 8, 34-240 Jordanow","",""," 18 267 55 38,  18 267 51 35","a","7:00, 8:30, 10:00, 11:30, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-przenajswietszej-trojcy.html"
"Parafia św. Siostry Faustyny Kowalskiej","","","Naprawa 545, 34-240 Jordanow","",""," 18 267 21 66","ks. mgr Jan Fryźlewicz","7:30, 9:30, 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-sw-siostry-faustyny-kowalskiej.html"
"Parafia św. Mikołaja","","","Sidzina 369, 34‑236 Sidzina","www.sidzina.parafia.info.pl",""," 18 267 31 93","ks. Jozef Bafia","7:30, 8:30 , 9:30, 11:00, 14:00 , 15:00 , 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-sw-mikolaja.html"
"Parafia św. Sebastiana","","","Skomielna Biała 2, 32‑434 Skomielna Biała","",""," 18 268 72 67","ks. mgr Ryszard Pawluś","7:30, 9:30, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-sw-sebastiana.html"
"Parafia Nawiedzenia NMP","","","Skomielna Czarna 240, 32‑437 Skomielna Czarna","www.skomielnaczarna.kapucyni.pl","skomielnaczarna@kapucyni.pl"," 12 373 21 61","o. mgr lic. Krzysztof Juzba OFM Cap.","7:00, 8:30, 9:45 , 11:00, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-nawiedzenia-nmp.html"
"Parafia NMP Matki Kościoła","","","Toporzysko 505, 34‑240 Jordanow","www.parafiatoporzysko.pl",""," 18 287 33 03","ks. Marian Juras","8:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-nmp-matki-kosciola.html"
"Parafia Nawiedzenia NMP","","","ul. Wysoka 237, 34‑240 Jordanow","",""," 18 267 29 61","ks. Jan Mędrzak","8:30, 10:15 ","","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-nawiedzenia-nmp-.html"
"Parafia Świętych Apostołów Szymona i Judy Tadeusza","","","Łętownia 99, 34-242 Łętownia","","urzd.parafialny1@neostrada.pl"," 18 277 30 14","ks. mgr Stefan Stypuła","6:30, 8:00, 10:00, 11:00 , 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/21-jordanow/parafia-swietych-apostolow-szymona-i-judy-tadeusza.html"
"Parafia św. Stanisława BM","","","Krzczonow 215, 32-435 Krzczonow","www.krzczonow.diecezja.pl","krzczonow@diecezja.pl"," 12 274 71 56","ks. Zbigniew Książkiewicz","7:30, 9:30 , 9:30 , 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/parafia-sw-stanislawa-bm.html"
