"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia pw. św. Jakuba Apostoła","","","09-440 Staroźreby, ul. Płocka 11","","gora@diecezjaplocka.pl","","Wiesław Waldemar Leszczyński","9:00 ; 11:30 ; 14:30 kaplica","17:00","","52.6466331,20.0939083","http://diecezjaplocka.pl/parafie/gora-sw-jakuba-apostola"
"Parafia pw. św. Katarzyny Aleksandryjskiej","","","09-135 Siemiątkowo, Gradzanowo Kościelne 14","","gradzanowo@diecezjaplocka.pl","","Roman Stanisław Tomaszewski","9:00 ; 11:30 ; 15:00","16:00 czas zimowy; 17:00","","52.8983536,20.0912876","http://diecezjaplocka.pl/parafie/gradzanowo-sw-katarzyny-aleksandryjskiej"
"Parafia pw. św. Małgorzaty","","","","","gralewo@diecezjaplocka.pl","","Jan Stanisław Piotrowski","8:00 ; 10:00 ; 12:00 ; 14:00 kaplica Niedarzyn","16:00 ; 18:00 czas letni","","52.7167549,20.1101875","http://diecezjaplocka.pl/parafie/gralewo-sw-malgorzaty"
"Parafia pw. św. Bartłomieja","","","Grodziec 5, ul. Warszawska 1","","grodziec@diecezjaplocka.pl","","Księża mieszkający w parafii","9:00 ; 13:00","9:00 ; 17:00 zamiennie","","52.4713745,20.394865","http://diecezjaplocka.pl/parafie/grodziec-sw-bartlomieja"
"Parafia pw. św. Apostoł&#243;w Piotra i Pawła","","","06-460 Grudusk, ul. Żeromskiego 2","","grudusk@diecezjaplocka.pl","","Tadeusz Wołowiec","8:00 ; 9:30 ; 11:30","7:30 ; 18:00","","53.0583267,20.62582","http://diecezjaplocka.pl/parafie/grudusk-sw-apostolow-piotra-i-pawla"
"Parafia pw. św. Leonarda","","","06-513 Wieczfnia Kościelna, Grzebsk 48","","grzebsk@diecezjaplocka.pl","","Krzysztof Dziadak","9:00 ; 11:30","17:00 czas zimowy; 18:00 czas letni","","53.2181664,20.5870819","http://diecezjaplocka.pl/parafie/grzebsk-sw-leonarda"
"Parafia pw. św. Pankracego","","","09-164 Dzierzążnia, Nowe Gumino 42","","gumino@diecezjaplocka.pl","","Tadeusz Milczarski","8:30 ; 12:00","7:30 lub 17:00","","52.58349,20.2372112","http://diecezjaplocka.pl/parafie/gumino-sw-pankracego"
"Parafia pw. św. Walentego","","","06-126 Gzy, Gzy 14","","gzy@diecezjaplocka.pl","","Księża mieszkający w parafii","9:00 ; 11:00","16:00","","52.73841,20.9423542","http://diecezjaplocka.pl/parafie/gzy-sw-walentego"
"Parafia pw. św. Jana Chrzciciela","","","","","janowiec@diecezjaplocka.pl","","Jacek Lubiński","8:00 ; 10:00 ; 12:00","7:00 ; 17:00 zamiennie","","53.2903252,20.5245361","http://diecezjaplocka.pl/parafie/janowiec-sw-jana-chrzciciela"
"Parafia pw. św. Rocha","","","","","janowo@diecezjaplocka.pl","","Księża mieszkający w parafii","9:00 ; 11:15 ; 14:00 kaplica; 17:00","7:00 ; 17:00 ; 18:00 zamiennie","","53.3123856,20.6740627","http://diecezjaplocka.pl/parafie/janowo-sw-rocha"
"Parafia pw. św. Bartłomieja Apostoła","","","09-226 Zawidz Kościelny, Jeżewo 7","","jezewo@diecezjaplocka.pl","","Dariusz Zbigniew Perg&#243;ł","8:00 ; 10:00 ; 12:00","16:00","","53.5098763,18.4947681","http://diecezjaplocka.pl/parafie/jezewo-sw-bartlomieja-apostola"
"Parafia pw. św. Ludwika","","","09-131 Joniec, Joniec 65","","joniec@diecezjaplocka.pl","","Włodzimierz Czarnomski","9:00 ; 10:30 kaplica; 12:00","17:00","","52.6021729,20.57784","http://diecezjaplocka.pl/parafie/joniec-sw-ludwika"
"Parafia pw. Opatrzności Bożej","","","","","kamienica@diecezjaplocka.pl","","Hubert Jerzy Komorowski","9:00 ; 11:30 ; 16:00 od 1 września do 1 czerwca; 18:00 od 1 czerwca do końca wakacji","18:00","","52.47288,20.4750156","http://diecezjaplocka.pl/parafie/kamienica-opatrznosci-bozej"
"Parafia pw. Wszystkich Świętych","","","06-425 Karniewo, Pl. Kościelny 4","","karniewo@diecezjaplocka.pl","","Sławomir Piotr Filipski","9:00 ; 11:30 ; 14:00 kaplica; 16:00","7:00 ; 17:00","","52.8352432,20.98808","http://diecezjaplocka.pl/parafie/karniewo-wszystkich-swietych"
"Parafia pw. św. Stanisława Biskupa i Męczennika","","","06-150 Świercze, Klukowo 8","","klukowo@diecezjaplocka.pl","","Wojciech Wiśniewski","8:00 ; 10:00 ; 12:00 ; 17:00 sobota czas zimowy; 18:00 sobota czas letni","17:00 czas zimowy; 18:00 czas letni","","52.6663857,20.7420712","http://diecezjaplocka.pl/parafie/klukowo-sw-stanislawa-biskupa-i-meczennika"
"Parafia pw. św. Anny","","","09-450 Wyszogród, Kobylniki 50","","kobylniki@diecezjaplocka.pl","","Marek Jędrzejewski","9:00 ; 11:30","16:00 ; 17:00 zamiennie","","52.470005,20.216362","http://diecezjaplocka.pl/parafie/kobylniki-sw-anny"
"Parafia pw. św. Walentego","","","09-520 Łąck, Antoninów 37","","korzen@diecezjaplocka.pl","","Bogusław Daniel Kwiatkowski","8:30 ; 10:00 kaplica; 12:00 ; 16:00","17:00","","52.4290733,19.62661","http://diecezjaplocka.pl/parafie/korzen-sw-walentego"
"Parafia pw. św. Dionizego","","","06-461 Regimin, Koziczyn 54","","koziczynek@diecezjaplocka.pl","","Zenon Froch","9:00 ; 11:30","17:00 czas zimowy; 18:00 czas letni","","52.9818153,20.680685","http://diecezjaplocka.pl/parafie/koziczynek-sw-dionizego"
"Parafia pw. św. Jakuba Apostoła","","","09-140 Raciąż, Koziebrody","","koziebrody@diecezjaplocka.pl","","Władysław Majewski","9:00 ; 11:30 ; 15:00","18:00","","52.803093,19.994297","http://diecezjaplocka.pl/parafie/koziebrody-sw-jakuba-apostola"
"Parafia pw. Tr&#243;jcy Świętej","","","09-140 Raciąż, Krajkowo","","krajkowo@diecezjaplocka.pl","","Zbigniew Kluba","9:15 ; 11:30 ; 14:00 kaplica","17:00 czas letni; 18:00","","52.7942276,20.2010479","http://diecezjaplocka.pl/parafie/krajkowo-trojcy-swietej"
"Parafia pw. św. Jana Chrzciciela","","","06-408 Krasne, ul. Ludwika Krasińskiego 2/1","","krasne@diecezjaplocka.pl","","Krzysztof Kujawa","9:00 ; 11:30 ; 15:00","7:00 ; 17:00","","52.9211464,20.9688816","http://diecezjaplocka.pl/parafie/krasne-sw-jana-chrzciciela"
"Parafia pw. św. Zygmunta","","","06-456 Ojrzeń, Kraszewo","","kraszewo@diecezjaplocka.pl","","J&#243;zef Hilary Deptuła","9:15 ; 11:30 ; 15:00","17:00 czas zimowy; 18:00 czas letni","","52.79296,20.5708332","http://diecezjaplocka.pl/parafie/kraszewo-sw-zygmunta"
"Parafia pw. św. Jana Chrzciciela","","","09-142 Załuski, Kroczewo","","kroczewo@diecezjaplocka.pl","","Henryk Wojciech Szwajkowski","9:30 ; 11:30 ; 15:00 czas zimowy; 17:00","16:30 ; 17:00 czas zimowy; 17:30 ; 18:00 czas letni","","52.4783936,20.5556374","http://diecezjaplocka.pl/parafie/kroczewo-sw-jana-chrzciciela"
"Parafia pw. św. Zygmunta","","","09-131 Joniec, Królewo 99","","krolewo@diecezjaplocka.pl","","Witold Zembrzuski","9:00 ; 11:00 ; 15:00","8:00 poniedziałek, sobota; 17:00","","52.63327,20.5650158","http://diecezjaplocka.pl/parafie/krolewo-sw-zygmunta"
"Parafia pw. św. Floriana","","","09-152 Naruszewo, Krysk 13","","krysk@diecezjaplocka.pl","","Jan Kaźmierczak","8:30 kaplica; 10:30 ; 12:00 ; 18:00 sobota","17:00","","52.532402,20.41839","http://diecezjaplocka.pl/parafie/krysk-sw-floriana"
"Parafia pw. św. Dominika","","","06-316 Krzynowłoga Mała, ul. Kościelna 13","","krzynowlogamala@diecezjaplocka.pl","","Księża mieszkający w parafii","8:30 ; 10:00 kaplica; 11:15","8:00 ; 16:00 zamiennie","","53.1551361,20.7901917","http://diecezjaplocka.pl/parafie/krzynowloga-mala-sw-dominika"
"Parafia pw. Wszystkich Świętych","","","06-330 Chorzele, Krzynowłoga Wielka 30","","krzynowlogawielka@diecezjaplocka.pl","","Kazimierz W&#243;jcik","8:00 ; 10:00 ; 12:00","16:00 lub 18:00","","53.2123032,20.84926","http://diecezjaplocka.pl/parafie/krzynowloga-wielka-wszystkich-swietych"
"Parafia pw. św. Michała Archanioła","","","09-164 Dzierzążnia, Nowe Gumino 42","","kucice@diecezjaplocka.pl","","Tadeusz Milczarski","10:15","Nabożeństwa","","52.57135,20.2177238","http://diecezjaplocka.pl/parafie/kucice-sw-michala-archaniola"
"Parafia pw. św. Bartłomieja Apostoła","","","09-310 Kuczbork, ul. Mickiewicza 14a","","kuczbork@diecezjaplocka.pl","","Antoni Włodzimierz Kosiorek","9:00 ; 11:00 ; 16:00","17:00","","53.0820923,20.0439167","http://diecezjaplocka.pl/parafie/kuczbork-sw-bartlomieja-apostola"
"Parafia pw. św. Apostoł&#243;w Piotra i Pawła","","","09-213 Gozdowo, Kurowo 6","","kurowo@diecezjaplocka.pl","","Księża mieszkający w parafii","9:00 ; 11:30","16:00 czas zimowy; 17:00","","52.77594,19.6469116","http://diecezjaplocka.pl/parafie/kurowo-sw-apostolow-piotra-i-pawla"
"Parafia pw. św. Stanisława Biskupa i Męczennika","","","06-461 Regimin, Lekowo 8","","lekowo@diecezjaplocka.pl","","Franciszek Jan Tuszyński","9:00 ; 11:00 ; 14:00 kaplica; 16:00","16:30 ; 17:00","","52.93527,20.5509586","http://diecezjaplocka.pl/parafie/lekowo-sw-stanislawa-biskupa-i-meczennika"
"Parafia pw. św. Mateusza Ewangelisty","","","09-228 Ligowo, Ligowo 19","","ligowo@diecezjaplocka.pl","","Andrzej Zembrzuski","9:00 ; 10:30 kaplica; 12:00 ; 16:00","16:00 czas zimowy; 16:30 czas zimowy; 17:30 czas letni; 18:00 czas letni","","52.823616,19.4818382","http://diecezjaplocka.pl/parafie/ligowo-sw-mateusza-ewangelisty"
"Parafia pw. św. Mikołaja","","","06-545 Lipowiec Kościelny, Lipowiec Kościelny 38","","lipowiec@diecezjaplocka.pl","","Krzysztof Szwejkowski","9:00 ; 11:30 ; 16:00","7:00 ; 17:00 czas zimowy; 18:cz s letni","","53.10393,20.1771622","http://diecezjaplocka.pl/parafie/lipowiec-koscielny-sw-mikolaja"
"Parafia pw. św. Andrzeja Apostoła","","","09-304 Lubowidz, ul. Gamy 2","","lubowidz@diecezjaplocka.pl","","Tadeusz Nikicin","7:30 ; 9:30 ; 11:30 ; 16:00","7:30 ; 17:00 ; 18:00 zamiennie","","53.1200676,19.8449535","http://diecezjaplocka.pl/parafie/lubowidz-sw-andrzeja-apostola"
"Parafia pw. św. Kazimierza","","","","","lucien@diecezjaplocka.pl","","Eugeniusz Klonowski","9:00 ; 10:30 ; 12:00 kaplica w Białe; 16:00 kaploca Kruk","18:00","","52.4883232,19.474472","http://diecezjaplocka.pl/parafie/lucien-sw-kazimierza"
"Parafia pw. św. Mateusza","","","09-317 Lutocin, ul. Konopnickiej 4","","lutocin@diecezjaplocka.pl","","Wiesław Barański","9:00 ; 10:30 ; 12:00 ; 16:00","7:30 ; 17:00","","52.9796562,19.7655354","http://diecezjaplocka.pl/parafie/lutocin-sw-mateusza"
"Parafia pw. św. Katarzyny","","","09-210 Drobin, Łęg Probostwo 31","","leg@diecezjaplocka.pl","","Zbigniew J&#243;zef Załęcki","9:00 ; 11:00 ; 16:00","18:00","","52.70912,19.8907528","http://diecezjaplocka.pl/parafie/leg-sw-katarzyny"
"Parafia pw. św. Jana Chrzciciela","","","09-470 Bodzanów, Łętowo 1","","letowo@diecezjaplocka.pl","","Eugeniusz Światkowski","9:00 ; 11:30","7:30 lub 17:00","","52.5332527,20.0692978","http://diecezjaplocka.pl/parafie/letowo-sw-jana-chrzciciela"
"Parafia pw. św. Leonarda","","","06-440 Gąsocin, Łopacin 35","","lopacin@diecezjaplocka.pl","","Roman Bogumił Godlewski","9:00 ; 11:30","17:00 czas zimowy; 18:00 czas letni","","52.7428436,20.6698627","http://diecezjaplocka.pl/parafie/lopacin-sw-leonarda"
"Parafia pw. św. Antoniego","","","09-204 Rościszewo, Łukomie","","lukomie@diecezjaplocka.pl","","Krzysztof Zakrzewski","8:00 ; 10:00 ; 12:00","7:30 poniedziałek,środa,czwartek; 18:00 wtorek,piątek,sobota","","52.919178,19.72418","http://diecezjaplocka.pl/parafie/lukomie-sw-antoniego"
"Parafia pw. św. Antoniego Padewskiego","","","06-460 Grudusk, Łysakowo 30","","lysakowo@diecezjaplocka.pl","","Teofil Andrzej Kapuściński","9:00 ; 11:30","16:00 czas zimowy; 18:00 czas letni","","53.0227051,20.6027145","http://diecezjaplocka.pl/parafie/lysakowo-sw-antoniego-padewskiego"
"Parafia pw. św. Brata Alberta","","","06-200 Maków Mazowiecki, ul. Kolejowa 11","","makow.albert@diecezjaplocka.pl","","Krzysztof Biernat","7:30 ; 9:30 ; 11:00 ; 12:30 ; 17:00 ; 19:00 kaplica szpitalna","7:00 ; 18:00","","52.86773,21.0923347","http://diecezjaplocka.pl/parafie/makow-mazowiecki-sw-brata-alberta"
"Parafia pw. św. J&#243;zefa","","","06-200 Maków Mazowiecki, ul. Kościelna 11A","","makow.jozef@diecezjaplocka.pl","","Bonifacy Kazimierz Radziszewski","8:00 ; 10:00 ; 12:00 ; 16:00 ; 19:00","7:00 ; 18:00","","52.863,21.1027489","http://diecezjaplocka.pl/parafie/makow-mazowiecki-sw-jozefa"
"Parafia pw. św. Wojciecha","","","06-450 Glinojeck, Malużyn 55A","","maluzyn@diecezjaplocka.pl","","Krzysztof Kozłowski","8:00 ; 9:30 ; 12:00","7:30 lub 17:00","","52.7483444,20.41662","http://diecezjaplocka.pl/parafie/maluzyn-sw-wojciecha"
"Parafia pw. św. Maksymiliana Kolbego","","","09-460 Mała Wieś, ul. Mickiewicza 20","","malawies@diecezjaplocka.pl","","Edward Kuzak","9:00 ; 11:00 ; 16:00 ; 18:00","7:00 ; 17:00","","52.4576569,20.1035767","http://diecezjaplocka.pl/parafie/mala-wies-sw-maksymiliana-kolbego"
"Parafia pw. św. Mikołaja","","","09-472 Słupno, Miszewko Strzałkowskie 35","","miszewko@diecezjaplocka.pl","","Zbigniew Cichewicz","9:15 ; 11:00","17:00","","52.5327568,19.8543034","http://diecezjaplocka.pl/parafie/miszewko-strzalkowskie-sw-mikolaja"
"Parafia pw. św. Anny","","","","","miszewo@diecezjaplocka.pl","","Stanisław Dziekan","9:00 ; 11:30 ; 13:00 kaplica Białobrzegi","17:00 ; 18:00 czas letni","","52.4835,19.94092","http://diecezjaplocka.pl/parafie/miszewo-murowane-sw-anny"
"Parafia pw. Matki Bożej Kr&#243;lowej Polski","","","06-500 Mława, ul. Mariacka 20","","mlawa.matkaboza@diecezjaplocka.pl","","Kazimierz Zi&#243;łkowski","7:00 ; 9:00 ; 10:30 ; 12:00 ; 14:00 kaplica Lewiczyn; 16:00 ; 18:00","7:00 ; 7:25 ; 17:30 ; 18:00","","53.1113,20.3669","http://diecezjaplocka.pl/parafie/mlawa-matki-bozej-krolowej-polski"
"Parafia pw. św. Jana Kantego","","","06-500 Mława, ul. Graniczna 86","","mlawa.kanty@diecezjaplocka.pl","","Jan Stanisław Cegłowski","8:00 ; 9:30 ; 11:00 ; 18:00","7:00 ; 18:00","","53.1267548,20.3563633","http://diecezjaplocka.pl/parafie/mlawa-sw-jana-kantego"
"Parafia pw. św. Stanisława Biskupa i Męczennika","","","06-500 Mława, ul. Stary Rynek 18","","mlawa.stanislaw@diecezjaplocka.pl","","Ryszard Kamiński","7:00 ; 8:30 ; 10:00 11:30; 13:00 ; 16:00 kaplica; 18:00","6:30 ; 8:30 ; 18:00","","53.111763,20.3822975","http://diecezjaplocka.pl/parafie/mlawa-sw-stanislawa-biskupa-i-meczennika"
"Parafia pw. Świętej Rodziny","","","06-500 Mława, ul. Kard. Wyszyńskiego 2","","mlawa.swietarodzina@diecezjaplocka.pl","","Sławomir Franciszek Kowalski","7:00 ; 9:00 ; 10:30 ; 12:00 ; 18:00","7:00 ; 18:00","","53.12039,20.3782368","http://diecezjaplocka.pl/parafie/mlawa-swietej-rodziny"
"Parafia pw. św. Marcina","","","","","mochowo@diecezjaplocka.pl","","Grzegorz Robert Mierzejewski","8:00 kaplica Żurawin czas letni; 9:30 ; 11:30 ; 13:00 kaplica Żurawin czas zimowy","17:00 czas zimowy; 18:00 czas letni","","52.7647629,19.55403","http://diecezjaplocka.pl/parafie/mochowo-sw-marcina"
"Parafia pw. św. Marii Magdaleny","","","87-606 Chalin, Mokowo 17","","mokowo@diecezjaplocka.pl","","Księża mieszkający w parafii","9:00 ; 11:30 ; 15:00","16:00 lub 17:00","","52.69006,19.3465137","http://diecezjaplocka.pl/parafie/mokowo-sw-marii-magdaleny"
"Parafia pw. św. Tekli","","","09-152 Naruszewo, Naruszewo 40","","naruszewo@diecezjaplocka.pl","","Sławomir Grzegorz Stefański","9:00 ; 11:30 ; 16:00","16:00 czas zimowy; 17:00 czas letni","","52.5282555,20.3528519","http://diecezjaplocka.pl/parafie/naruszewo-sw-tekli"
"Parafia pw. św. Katarzyny","","","05-191 Nasielsk, ul. Kolejowa 67 Stare Pieścirogi","","nasielsk.katarzyna@diecezjaplocka.pl","","Jan Majewski","8:00 ; 10:00 ; 12:00 ; 17:00","16:30 czas zimowy; 17:30 czas letni; 17:00 czas zimowy; 18:00 czas letni","","52.5795174,20.762867","http://diecezjaplocka.pl/parafie/nasielsk-sw-katarzyny"
"Parafia pw. św. Wojciecha","","","05-190 Nasielsk, ul. św. Wojciecha 13","","nasielsk.wojciech@diecezjaplocka.pl","","Tadeusz Pepłoński","7:30 ; 9:00 ; 10:00 Dom pomocy Społecznej Nasielsk; 10:30 ; 12:00 ; 17:00","7:00 ; 18:00","","52.59224,20.8025074","http://diecezjaplocka.pl/parafie/nasielsk-sw-wojciecha"
"Parafia pw. Wszystkich Świętych","","","13-206 Płośnica, Niechłonin 87","","niechlonin@diecezjaplocka.pl","","Dariusz Krzysztof Załęcki","8:30 ; 10:00 ; 11:30","18:00","","53.17298,20.0467224","http://diecezjaplocka.pl/parafie/niechlonin-wszystkich-swietych"
"Parafia pw. św. Mikołaja","","","","","niedzborz@diecezjaplocka.pl","","Stanisław Gajewski","9:00 ; 10:30 kaplica; 12:00","8:00 zamiennie; 16:00 czas zimowy; 18:00 czas letni","","52.93392,20.3660469","http://diecezjaplocka.pl/parafie/niedzborz-sw-mikolaja"
"Parafia pw. św. Anny","","","09-120 Nowe Miasto k.Płońska, ul. Kościelna 18","","nowemiasto@diecezjaplocka.pl","","Wojciech Brzozowski","8:30 ; 10:00 ; 11:30 ; 16:00 sobota; 18:00","7:00 ; 17:00 czas zimowy; 18:00","","52.65778,20.6299","http://diecezjaplocka.pl/parafie/nowe-miasto-sw-anny"
"Parafia pw. św. Maksymiliana Kolbego","","","05- 102 Nowy Dwór Mazowiecki, ul. Czarnieckiego 13 (Modlin Stary)","","nowydwormazowiecki.barbara@diecezjaplocka.pl","","Andrzej Redmer","7:30 maj - wrzesień; 9:30 ; 12:00 ; 18:00","17:30 ; 18:00 maj - wrzesień","","52.4496574,20.70782","http://diecezjaplocka.pl/parafie/nowy-dwor-mazowiecki-sw-maksymiliana-kolbego"
"Parafia pw. św. Barbary","","","05-160 Nowy Dwór Mazowiecki, ul. Szpitalna 69 Modlin Twierdza","","nowydwormazowiecki.maksymilian@diecezjaplocka.pl","","Janusz Nawrocki","9:00 ; 10:30 ; 12:00 ; 17:00","7:00 ; 18:00","","52.4343147,20.663908","http://diecezjaplocka.pl/parafie/nowy-dwor-mazowiecki-sw-barbary"
"Parafia pw. bł. ks. Jerzego Popiełuszki","","","05-190 Nasielsk, Nuna 159","","nuna@diecezjaplocka.pl","","Tadeusz Szczepan Jabłoński","9:00 ; 11:30","16:00 czas zimowy; 17:00 czas letni","","52.5309372,20.86654","http://diecezjaplocka.pl/parafie/nuna-bl-ks-jerzego-popieluszki"
"Parafia pw. Matki Bożej Bolesnej","","","87-645 Zbójno k. Rypina, Obory","","obory@diecezjaplocka.pl","","Piotr Słomiński,O.Carm.","8:30 ; 10:00 ; 11:00 16:00","7:30 ; 16:00 czas zimowy; 18:00 czas letni","","53.001873,19.2138615","http://diecezjaplocka.pl/parafie/obory-matki-bozej-bolesnej"
"Parafia pw. św. Jana Chrzciciela","","","07-215 Obryte, Obryte 97","","obryte@diecezjaplocka.pl","","Cezary Siemiński","9:00 ; 10:15 kaplica; 11:30 ; 16:00 czas zimowy; 17:00 czas letni","7:00 ; 17:00 czas zimowy; 18:00 czas letni","","52.7168121,21.2546215","http://diecezjaplocka.pl/parafie/obryte-sw-jana-chrzciciela"
"Parafia pw. Matki Boskiej Szkaplerznej","","","87-510 Skrwilno, Okalewo 139","","okalewo@diecezjaplocka.pl","","Roman Murawski","8:30 ; 10:00 ; 12:00","16:00 lub 17:00","","53.0568161,19.6099472","http://diecezjaplocka.pl/parafie/okalewo-matki-boskiej-szkaplerznej"
"Parafia pw. św. Zygmunta","","","06-406 Opinogóra, ul. Krasińskiego 1","","opinogora@diecezjaplocka.pl","","Jarosław Arbat","9:00 ; 10:30 ; 12:00","16:00 czas zimowy; 17:00 czas letni","","52.90327,20.7133446","http://diecezjaplocka.pl/parafie/opinogora-sw-zygmunta"
"Parafia pw. św. Floriana","","","09-460 Mała Wieś, Orszymowo 50","","orszymowo@diecezjaplocka.pl","","Grzegorz Jendrzejewski","9:00 ; 11:00 ; 13:00 kaplica","18:00","","52.455204,20.1582718","http://diecezjaplocka.pl/parafie/orszymowo-sw-floriana"
"Parafia pw. Wniebowzięcia Najświętszej Marii Panny","","","","","osiek@diecezjaplocka.pl","","Stanisław Roman Bednarski","7:30 ; 9:00 ; 11:00 ; 16:00","7:00 ; 17:00 czas zimowy; 18:00 czas letni","","53.168087,19.3859367","http://diecezjaplocka.pl/parafie/osiek-wniebowziecia-najswietszej-marii-panny"
"Parafia pw. św. Stanisława Kostki","","","","","ostrowite@diecezjaplocka.pl","","Księża mieszkający w parafii","8:00 ; 10:00 ; 16:00","17:00","","53.0661049,19.2864742","http://diecezjaplocka.pl/parafie/ostrowite-sw-stanislawa-kostki"
"Parafia pw. św. Gotardy","","","06-406 Opinogóra, Pałuki","","paluki@diecezjaplocka.pl","","Wacław Michalski","9:00 ; 10:30 ; 12:00","7:30 ; 17:00","","52.88084,20.7623138","http://diecezjaplocka.pl/parafie/paluki-sw-gotarda"
"Parafia pw. św. Macieja","","","06-415 Czernice Borowe, Pawłowo","","pawlowo@diecezjaplocka.pl","","Księża mieszkający w parafii","10:00 ; 12:00 ; 16:00 ; 17:00","9:30","","53.0731544,20.7144222","http://diecezjaplocka.pl/parafie/pawlowo-sw-macieja"
"Parafia pw. św. Marii Magdaleny","","","","","pilichowo@diecezjaplocka.pl","","Stanisław Wiesław Sadłowski","12:15","17:00 I piątki","","52.55312,20.1482372","http://diecezjaplocka.pl/parafie/pilichowo-sw-marii-magdaleny"
"Parafia pw. Ducha Świętego","","","09-400 Płock, ul. Asnyka 2","","plock.duch@diecezjaplocka.pl","","Zbigniew Jerzy Zbrzezny","8:00 ; 9:30 ; 11:00 ; 12:15 ; 18:00","7:00 ; 18:00","","52.5595627,19.66871","http://diecezjaplocka.pl/parafie/plock-ducha-swietego"
"Parafia pw. Matki Bożej Fatimskiej","","","09-407 Płock, ul. Gierzyńskiego 29","","plock.fatimska@diecezjaplocka.pl","","Stanisław G&#243;rski","7:30 ; 9:00 ; 10:30 ; 12:00 ; 16:00 ; 18:00","7:00 ; 18:00","","52.5422859,19.72589","http://diecezjaplocka.pl/parafie/plock-matki-bozej-fatimskiej"
"Parafia pw. św. Bartłomieja","","","09-400 Płock, ul. Kazimierza Wielkiego 1","","plock.bartlomiej@diecezjaplocka.pl","","Wiesław Kazimierz Gutowski","7:00 ; 8:30 kaplica cmentarna; 9:00 ; 10:00 kaplica cmentarna; 10:30 ; 11:30 kaplica cmentarna; 12:00 ; 16:00 poza wakacjami; 18:00","7:00 ; 17:00 kaplica cmentarna; 18:00","","52.5448952,19.683527","http://diecezjaplocka.pl/parafie/plock-sw-bartlomieja"
"Parafia pw. św. Jadwigi Kr&#243;lowej","","","09-400 Płock, ul. Kossobudzkiego 10","","plock.jadwiga@diecezjaplocka.pl","","Stanisław Kaźmierczak","7:00 ; 9:00 ; 11:00 ; 12:30 II niedziela; 15:00 ; 18:00","6:30 ; 18:00","","52.55886,19.6884613","http://diecezjaplocka.pl/parafie/plock-sw-jadwigi-krolowej"
"Parafia pw. św. Jakuba Apostoła","","","09-400 Płock, ul. Wyszogrodzka 166","","plock.jakub@diecezjaplocka.pl","","Ryszard Paradowski","7:00 ; 9:00 ; 10:30 ; 12:00 ; 17:00 ; 18:30","7:00 ; 18:00 ; 18:30","","52.5308456,19.77625","http://diecezjaplocka.pl/parafie/plock-sw-jakuba-apostola"
"","","","","","","","","","","","52.54801,19.6848412","http://diecezjaplocka.pl/parafie/plock-sw-jana-chrzciciela"
"Parafia pw. św. J&#243;zefa Rzemieślnika","","","09-402 Płock, ul. Górna 1","","plock.jozef@diecezjaplocka.pl","","Andrzej Adam Smoleń","8:00 ; 9:30 ; 11:00 ; 12:30 ; 16:00 ; 18:00","7:00 ; 18:00","","52.53363,19.7169228","http://diecezjaplocka.pl/parafie/plock-sw-jozefa-rzemieslnika"
"Parafia pw. św. Maksymiliana Kolbego","","","09-402 Płock, ul. Kościuszki 16","","plock.maksymilian@diecezjaplocka.pl","","Tadeusz Łebkowski","8:00 ; 9:30 ; 11:00 ; 12:30 ; 18:00","7:00 ; 18:00","","52.5408859,19.6927376","http://diecezjaplocka.pl/parafie/plock-sw-maksymiliana-kolbego"
"Parafia pw. św. Stanisława Kostki","",""," 09-402 Płock, Al. Jachowicza 4","","plock.stanislaw@diecezjaplocka.pl","","Jan Rusiecki,SDB","7:00 ; 9:00 ; 9:00 Msza Trydencka - dolny kości&#243;ł; 10:30 ; 12:00 ; 18:00 ; 20:00","7:00 ; 8:00 ; 18:00","","52.5477371,19.705904","http://diecezjaplocka.pl/parafie/plock-sw-stanislawa-kostki"
"Parafia pw. św. Wojciecha","","","09-410 Płock, ul. św. Wojciecha 2","","plock.wojciech@diecezjaplocka.pl","","Jerzy Ławicki","8:00 ; 9:30 ; 11:00 ; 12:30 ; 16:00 październik-maj; 18:00","7:00 ; 18:00","","52.52969,19.7513351","http://diecezjaplocka.pl/parafie/plock-sw-wojciecha"
"Parafia pw. św. Zygmunta","","","09-402 Płock, ul. Mostowa 2","","katedra@diecezjaplocka.pl","","Stefan Jan Cegłowski","8:00 ; 10:00 (transmitowana przez Katolickie Radio Diecezji Płockiej); 11:30 (dla dzieci); 13:00 (z oprawą ch&#243;ru Pueri et Puellae Cantores Plocenses); 18:00","9:00 ; 18:00","","52.541832,19.6898251","http://diecezjaplocka.pl/parafie/plock-sw-zygmunta"
"Parafia pw. Świętego Krzyża","","","09-409 Płock, ul. Gen. Kutrzeby 2","","plock.krzyz@diecezjaplocka.pl","","Grzegorz Wojciech Dobrzeniecki","8:00 ; 9:30 ; 11:00 ; 12:30 ; 16:00 ; 18:00 ; 20:00","7:00 ; 17:00 ; 18:00","","52.5395279,19.75775","http://diecezjaplocka.pl/parafie/plock-swietego-krzyza"
"Parafia pw. św. Maksymiliana Kolbego","","","09-401 Płock, ul. Ciechomicka 17 Płock - Ciechomice","","plock.ciechomice@diecezjaplocka.pl","","Leszek Franciszek Żuchowski","8:30 ; 10:00 ; 11:30 ; 18:00","17:00","","52.4960823,19.6799679","http://diecezjaplocka.pl/parafie/plock-ciechomice-sw-maksymiliana-kolbego"
