"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia Św. Włodzimierza","","","ul. Kondratowicza 2, 03-242 Warszawa","www.wlodzimierz.waw.pl","","22 614 14 22","Ks. Wojciechowski Zbigniew Feliks","07:00, 08:45, 10:00, 11:15 (z udziałem dzieci), 12:30, 16:00 (dla klas II i III w III i IV niedzielę), 18:00","07:00, 07:30, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/15/"
"Parafia Świętej Rodziny","","","ul. Rozwadowska 9/11, 03-628 Warszawa","www.parafiaswrodziny.pl","parafiaswrodziny@parafiaswrodziny.pl","22 679 56 20","Ks. Mazański Andrzej","07:00, 09:00, 10:00, 11:00 (z udziałem dzieci), 12:30, 18:00, 19:30 (dla młodzieży)","06:30, 08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/38/"
"Parafia Wniebowzięcia Najświętszej Maryi Panny","","","ul. Trakt Lubelski 157, 04-766 Warszawa","www.parafiazerzen.waw.pl","ks.proboszcz@parafiazerzen.waw.pl","22 615 64 32","Ks. Waligóra Krzysztof Grzegorz","07:00, 08:30, 10:00, 11:30, 13:00, 18:00","07:30, 08:00 (poza wakacjami), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/11/"
"Parafia Zmartwychwstania Pańskiego","","","ul. Księcia Ziemowita 39, 03-788 Warszawa","www.parafiazmartwychwstaniapanskiego.pl","tg58@rubikon.pl","22 679 41 46","Ks. Gill Tomasz Władysław","09:00, 11:00 (z udziałem dzieci), 16:30","(oprócz soboty wg ogłoszeń), 18:00 (w sobotę)","","","http://www.diecezja.waw.pl/struktura/parafie/37/"
"Parafia Św. Wojciecha Biskupa i Męczennika","","","ul. Kościelna 65, 05-462 Wiązowna","www.parafiawiazowna.pl","parafiawiazowna@gmail.com","22 789 03 26","Ks. Łakomiec Tadeusz","08:00, 10:00, 13:00, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/119/"
"Parafia Matki Bożej Różańcowej","","","Wielgolas 1, 05-334 Latowicz","www.diecezja.waw.pl/wielgolas","wielgolas@diecezja.waw.pl","504 220 855","Ks. Rakoczy Arkadiusz Stanisław","07:30, 09:00, 11:15","(9:00 lub 16:00, wg ogłoszeń)","","","http://www.diecezja.waw.pl/struktura/parafie/146/"
"Parafia Matki Odkupiciela","","","Wielgolas Brzeziński 39H, 05-074 Halinów","www.wielgolasbrzezinski.pl","parafia@wielgolasbrzezinski.pl","","Ks. Twarowski Marek","08:00, 10:30, 16:00","18:00","","","http://www.diecezja.waw.pl/struktura/parafie/103/"
"Parafia Przemienienia Pańskiego","","","ul. Modlińska 58, 05-135 Wieliszew","www.parafia.wieliszew.eu","parafia.wieliszew@wp.pl","22 782 21 11","Ks. Kucharski Grzegorz","07:00, 09:00, 10:30 (z udziałem dzieci poza wakacjami), 10:30 (kaplica w Zegrzu Południowym), 12:00, 15:00 (kaplica w Mazowieckim Szpitalu Onkologicznym), 17:00","07:00 (poza wakacjami), 17:30, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/82/"
"Parafia Św. Apostołów Piotra i Pawła","","","ul. Kościelna 9, Wola Rasztowska, 05-205 Klembów","","","29 777 81 81","Ks. Turek Jacek","","","","","http://www.diecezja.waw.pl/struktura/parafie/136/"
"Parafia Matki Bożej Częstochowskiej","","","ul. Kościelna 54, 05-200 Wołomin","www.mbcz.wolomin.pl","","22 799 97 04","Ks. Sienkiewicz Sylwester","07:00, 08:30, 10:00, 10:30 (w kaplicy z udziałem dzieci od III klasy poza wakacjami), 11:15 (z udziałem młodzieży, zwłaszcza kandydatów do bierzmowania), 12:00 (w kaplicy z udziałem dzieci z II klasy i młodszych poza wakacjami), 12:30, 18:00, 20:00 (w wakacje)","06:30, 07:00, 08:00, 16:30 (w I piątek miesiąca z udziałem dzieci), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/171/"
"Parafia Matki Bożej Królowej Polski","","","ul. Kurkowa 35, 05-200 Wołomin","www.mbkp.wolomin.pl","","22 776 33 22","Ks. Podstawka Zygmunt Marcin","07:00, 08:30 (dla młodzieży), 10:00, 11:30 (z udziałem dzieci), 13:00, 18:00","06:30, 07:00, 07:30, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/172/"
"Parafia Św. Józefa Robotnika","","","ul. Marsz. J. Piłsudskiego 44, 05-200 Wołomin","www.orione.rel.pl","orione@orione.rel.pl","22 787 66 14","Ks. Pawlicki Jacek FDP, od 23.08.2009","07:00, 08:30, 10:00 (dla młodzieży), 11:30 (z udziałem dzieci), 13:00, 18:00","07:00 (poza wakacjami), 07:30 (w wakacje), 16:30 (w I piątek miesiąca z udziałem dzieci), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/173/"
"Parafia Matki Bożej Dobrej Rady","","","ul. Mazowiecka 59, Wólka Mińska, 05-300 Mińsk Mazowiecki","www.parafiawolka.pl","","","Ks. Danecki Jerzy Andrzej","09:00, 11:00 (z udziałem dzieci), 17:00","07:00 (we wtorki i w Adwencie), 17:30 (poza wtorkiem i Adwentem)","","","http://www.diecezja.waw.pl/struktura/parafie/93/"
"Parafia Chrystusa Miłosiernego","","","ul. Ks. Wł. Skonieckiego 3, Zabraniec, 05-079 Okuniew","","","25 799 06 42","Ks. Serafin Marek","","","","","http://www.diecezja.waw.pl/struktura/parafie/158/"
"Parafia Św. Ojca Pio","","","ul. 100-lecia 99, Zagościniec, 05-200 Wołomin","www.zagosciniec.pl","parafia@zagosciniec.pl","22 776 00 23","Ks. Gergont Stanisław","08:30, 10:00 (dla młodzieży), 11:30 (z udziałem dzieci), 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/174/"
"Parafia Św. Pawła Apostoła","","","ul. Ks. Iwaniuka 1, Zakręt, 05-077 Warszawa-Wesoła","www.parafiazakret.pl","","22 773 26 29","Ks. Firysiuk Tadeusz Zenon","09:00, 11:00, 18:00","18:00","","","http://www.diecezja.waw.pl/struktura/parafie/159/"
"Parafia Św. Stanisława Biskupa i Męczennika","","","Nowe Załubice 21, 05-255 Stare Załubice","www.zalubice.pl/parafia","","22 761 76 91","Ks. Chudzik Feliks","08:00, 10:00, 12:00, 17:00 (w wakacje)","17:00 (poza wakacjami), 18:00 (w wakacje)","","","http://www.diecezja.waw.pl/struktura/parafie/138/"
"Parafia Zwiastowania Pańskiego","","","ul. Kościelna 24A, Zamienie, 05-300 Mińsk Mazowiecki","www.parafiazamienie.pl","","25 759 38 05","Ks. Jurkiewicz Stanisław","09:00, 11:00, 14:00 (kaplica w Celinowie), 17:00 (od października do marca), 18:00 (od kwietnia do września)","17:00 (od października do marca), 18:00 (od kwietnia do września)","","","http://www.diecezja.waw.pl/struktura/parafie/104/"
"Parafia Miłosierdzia Bożego","","","ul. 11 Listopada 4, 05-091 Ząbki","www.parafia-mb-zabki.pl","parafia-mb-zabki@home.pl","22 762 42 04","Ks. Kopczyński Andrzej","07:00, 08:30, 08:30 (kaplica w szpitalu w Drewnicy), 10:00, 10:00 (w dolnym kościele z udziałem przedszkolaków i najmłodszych dzieci poza wakacjami), 11:30 (z udziałem dzieci szkoły podstawowej), 13:00 (poza wakacjami), 18:00","06:30, 07:00 (poza wakacjami), 08:30 (kaplica w szpitalu w Drewnicy), 17:30 (poza wakacjami), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/178/"
"Parafia Świętej Trójcy","","","ul. Piłsudskiego 46, 05-091 Ząbki","www.swietatrojca.org.pl","kancelaria@swietatrojca.org.pl","22 100 53 67","Ks. Kowara Edward","07:00, 08:30, 10:00, 11:30 (z udziałem dzieci), 13:00, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/179/"
"Parafia Zesłania Ducha Świętego","","","ul. Powstańców 30, 05-091 Ząbki","www.parafia-zabki.pl","","22 799 74 06","Ks. Ciesielski Sylwester","08:00, 10:00, 11:30 (z udziałem dzieci), 13:00, 17:30, 19:00","07:00, 15:00 (w I piątek miesiąca), 17:00 (w I piątek miesiąca poza wakacjami), 17:30 (w styczniu z wyjątkiem I piątku miesiąca), 19:00 (poza styczniem z wyjątkiem I piątku miesiąca)","","","http://www.diecezja.waw.pl/struktura/parafie/180/"
"Parafia Matki Bożej Częstochowskiej","","","ul. Jagiellońska 10, 05-220 Zielonka","www.parafiazielonka.pl","","22 781 00 77","Ks. Stefaniuk Mieczysław","07:00, 07:15 (kaplica w DPS), 08:45 (dla młodzieży), 10:00, 11:30 (z udziałem dzieci), 13:00 (poza wakacjami), 14:00 (w nadzwyczajnej formie Rytu Rzymskiego w wakacje), 15:00 (w nadzwyczajnej formie Rytu Rzymskiego poza wakacjami), 18:00","06:20 (kaplica Sióstr Dominikanek), 06:30 (poza wakacjami), 07:00 (kaplica w DPS w piątki), 07:00, 07:30 (poza wakacjami), 18:00, 19:30 (w nadzwyczajnej formie Rytu Rzymskiego w I piątek miesiąca)","","","http://www.diecezja.waw.pl/struktura/parafie/181/"
"Parafia Św. Jerzego Męczennika","","","ul. Paderewskiego 56/60, 05-220 Zielonka","www.parafia-zielonka-bankowa.pl","","22 781 04 11","Ks. Krukowski Adam","07:00, 09:00, 10:30 (z udziałem dzieci), 12:00, 18:00","07:00, 17:00 (z udziałem dzieci w I piątek miesiąca), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/182/"
"Parafia Miłosierdzia Bożego","","","Żuków 13A, 05-300 Mińsk Mazowiecki","www.parafiazukow.mserwis.pl","","25 799 25 22","Ks. Wójcik Zenon","09:00, 11:00, 18:00","","","","http://www.diecezja.waw.pl/struktura/parafie/105/"
