"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia pw. Matki Bożej Gromnicznej","","Kożuchów","pl. Matejki 3, 67-120 Kożuchów","www.parafiakozuchow.yoyo.pl/index.php","","68-355-35-50 odwiedź stronę www ","ks. lic. mgr Robert WĘGLEWSKI ","KOŻUCHÓW – pw. MB Gromnicznej (7:00, 8:30, 10:00, 11:15, 12:30, 18:00) LASOCIN – pw. Najśw. Serca Pana Jezusa (8:45) SOLNIKI – pw. św. Anny (10:00) STYPUŁÓW – pw. św. Jadwigi (11:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/701-kozuchow-parafia-pw-matki-bozej-gromnicznej"
"Parafia pw. św. Stanisława Kostki","","Kołczyn","ul. Leśna 17a, 66-439 Kołczyn","","","661-959-155","ks. mgr Adam PAWŁOWSKI ","","KOŁCZYN – pw. św. Stanisława Kostki (10:00, od grudnia do 23 marca 10:15) KRZEMÓW – pw. MB Nieustającej Pomocy (18:00-sobota, na zmianę z Łukominem; od grudnia do 23 marca 16:00) ŁUKOMIN – pw. św. Anny (zob. wyżej) MASZKÓW – pw. św. Marii Magdaleny (13:00) RUDNA – pw. św. Mikołaja (17:00 w co drugą sobotę) RUDNICA – pw. Świętej Rodziny (11:30) STUDZIONKA – pw. Wniebowzięcia NMP (8:30, od grudnia do 23 marca 9:00)","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/797-kolczyn-parafia-pw-sw-stanislawa-kostki"
"Parafia pw. św. Jadwigi Śląskiej","","Krosno Odrzańskie","ul. Świerczewskiego 6-7, 66-600 Krosno Odrz.,","http//:www.parafiadychow.zgora.pl","pardych@parafiadychow.zgora.pl?subject=ze%20strony%20www","68-383-50-34 odwiedź stronę www Ten adres pocztowy jest chroniony prze...","ks. kan. lic. mgr Zbigniew SAMOCIAK ","KROSNO ODRZ. – pw. św. Jadwigi (10:30, 12:00, 13:15) GOSTCHORZE – pw. Najśw. Serca Pana Jezusa (9:00) KROSNO ODRZ. – pw. św. Andrzeja Apostoła (7:30, 9:00, 18:00) SARBIA (12:00) KROSNO ODRZ. – kaplica szpitalna (10:15)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/708-krosno-odrzanskie-parafia-pw-sw-jadwigi-slaskiej"
"Parafia pw. Trójcy Świętej","","Krzepielów","Krzepielów 134, 67-410 Sława","","","68-356-61-84","ks. Stefan KOTULA ","KRZEPIELÓW – pw. Trójcy Świętej (10:30) GROCHOWICE – pw. MB Częstochowskiej (9:00) KRĄŻKOWO – pw. św. Józefa Robotnika (12:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/771-krzepielow-parafia-pw-trojcy-swietej"
"Parafia pw. Najświętszego Serca Pana Jezusa","","Krzepów","ul. Akacjowa 34, Krzepów, 67-200 Głogów","","","76 833-36-03 Historia parafii Parafia Krzepów jako samodzielna placówka duszpasterska pows...","ks. Ryszard Klimek ","Krzepów – 8:00, 11:00, 18:00; Szczyglice – 9:30","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/136-krzepow-parafia-pw-najswietszego-serca-pana-jezusa"
"Parafia pw. św. Antoniego Padewskiego","","Krzeszyce","ul. Słoneczna 24, 69-240 Krzeszyce","","","95-757-30-14","ks. mgr Dariusz KARPEZO ","KRZESZYCE – pw. św. Antoniego Padewskiego (8:00, 12:30) KRASNOŁĘG – pw. św. Kazimierza (9:30) MUSZKOWO – pw. św. Jana Chrzciciela (11:00) OKSZA – pw. MB Częstochowskiej (9:00) PRZEMYSŁAW – pw. Chrystusa Króla (10:15) ZASZCZYTOWO – kaplica pw. MB Nieustającej Pomocy (11:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/798-krzeszyce-parafia-pw-sw-antoniego-padewskiego"
"Parafia pw. św. Jana Chrzciciela","","Kurów Wielki","Kurów Wielki 18, Kurów Wielki, 59-180 Gaworzyce","","","76 831-64-63 Historia parafii KOŚCIÓŁ PAR: P.w. św. Jana Chrzciciela, gotycki, z k...","ks. Roman Prosnowski ","Kurów Wielki – 9:30, 12:15; Szczepów – 18:00 (sobota).","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/97-kurow-wielki-parafia-pw-sw-jana-chrzciciela"
"Parafia pw. św. Michała Archanioła","","Kwielice","Kwielice 75, Kwielice, 67-220 Grębocice","","","76 831-50-04 Historia parafii Pierwsza wzmianka o parafii w Kwielicach pochodzi z 1297 r.....","ks. Stanisław Jażdżewski ","Kwielice – 8:00, 12:00; Obiszów – 9:15; Turów – 10:30.","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/137-kwielice-parafia-pw-sw-michala-archaniola"
"Parafia pw. św. Jadwigi","","Kłobuczyn","Kłobuczyn, Kłobuczyn","","","76-831-62-25 ","ks. Lech Świdziniewski ","Kłobuczyn – 11:00.","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/95-klobuczyn-parafia-pw-sw-jadwigi"
"Parafia pw. św. Bartłomieja Apostoła","","Kłoda","Kłoda, Gaworzyce","","","76-831-6463 obsługuje parafia Kurów Wielki ","vacat","KŁODA – 11:00; ŻUKOWICE – 8:00","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/96-kloda-parafia-pw-sw-bartlomieja-apostola"
"Parafia pw. Matki Bożej Różańcowej","","Kłodawa","ul. Gorzowska 50, 66-415 Kłodawa","www.parafia.klodawa.pl","","95-731-14-13 odwiedź stronę www » ","ks. mgr Tadeusz STACHURA ","Kłodawa: 8:00 (wakacje 7:30), 11:00, 18:00 (wakacje 20:00); Łośno 9:00; Santocko 10:00; Chwalęcice 12:00","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/151-klodawa-parafia-pw-matki-bozej-rozancowej"
"Parafia pw. Narodzenia Najświętszej Maryi Panny","","Laski Lubuskie","Laski Lubuskie 10, 69-113 Górzyca","","","95-759-31-85","ks. Jan ZYCH ","LASKI LUBUSKIE – pw. Narodzenia NMP (11:00) PAMIĘCIN – pw. Wniebowzięcia NMP (12:30) RADÓW – pw. Najświętszego Serca Pana Jezusa (14:00) RADÓWEK – pw. MB Różańcowej (9:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/761-laski-lubuskie-parafia-pw-narodzenia-najswietszej-maryi-panny"
"Parafia pw. świętych Apostołów Piotra i Pawła","","Lemierzyce","ul. Krzywa 14, 66-437 Lemierzyce","","","95-757-12-96 ","ks. Grzegorz BIAŁOBŁOCKI ","LEMIERZYCE – pw. św. Ap. Piotra i Pawła (7:30, 12:00) GŁUCHOWO – pw. MB Szkaplerznej (10:30) OWNICE – pw. Niepokalanego Poczęcia NMP (9:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/694-lemierzyce-parafia-pw-swietych-apostolow-piotra-i-pawla"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","Leśniów Wielki","Leśniów Wielki 82, 66-016 Czerwieńsk","","","68-321-18-20 ","ks. mgr Dariusz GLAMA ","LEŚNIÓW WIELKI – pw. Wniebowzięcia NMP (8:00) DRZONÓW – pw. św. Mikołaja (9:15) ŁAGÓW – pw. Podwyższenia Krzyża Świętego (10:30) SUDOŁ – kaplica pw. Miłosierdzia Bożego (16:00) TRZEBULE – pw. św. Jana Chrzciciela (12:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/709-lesniow-wielki-parafia-pw-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. Matki Bożej Królowej Polski","","Leszno Górne","ul. Szprotawska 20 a, 67-321 Leszno Górne","","","68-376-62-56","ks. mgr Janusz URBAN ","LESZNO GÓRNE – pw. MB Królowej Polski (8:00, 11:00) LESZNO DOLNE – Wniebowzięcia NMP (9:30) SZPROTAWKA (19:00 - sobota) LESZNO DOLNE – kaplica w domu rekolekcyjnym, Leszno Dolne 38","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/806-leszno-gorne-parafia-pw-matki-bozej-krolowej-polski"
"Parafia pw. św. Bartłomieja Apostoła","","Lgiń","Lgiń 60, 67-400 Wschowa","","","65-540-03-69","ks. Ryszard MARCZYK ","LGIŃ – pw. św. Bartłomieja Ap. (7:45, 12:00, 18:30 - sobota, we wakacje) HETMANICE – pw. św. Jana (9:00) NOWA WIEŚ – kaplica pw. Niepokalanego Poczęcia NMP (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/832-lgin-parafia-pw-sw-bartlomieja-apostola"
"Parafia pw. św. Antoniego Padewskiego","","Lipinki Łużyckie","ul. Główna 11, 68-213 Lipinki Łużyckie","","","68-362-62-9542","ks. Andrzej TOMKOWSKI ","LIPINKI ŁUŻYCKIE – pw. św. Antoniego Padewskiego 18:00 - sobota, 8:00, 11:00 BORUSZYN – kaplica pw. św. Rozalii 12:30; PIETRZYKÓW – pw. Dobrego Pasterza 9:30","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/647-lipinki-luzyckie-parafia-pw-sw-antoniego-padewskiego"
"Parafia pw. Narodzenia Najświętszej Maryi Panny","","Lipki Wielkie","ul. Szosowa 75, Lipki Wielkie, 66-431 Santok","","paragora@o2.pl?subject=ze%20strony%20www","95-731-23-67 Ten adres pocztowy jest chroniony przed spamowaniem. Aby go zobaczyć,...","ks. mgr Krzysztof TOMASZEWICZ ","LIPKI WIELKI – pw. Narodzenia NMP (8:30, 12:00) GOSZCZANOWIEC – pw. św. Teresy od Dzieciątka Jezus (11:00) GOSZCZANOWO – pw. św. Jana M. Vianney’a (9:30) GOSZCZANÓWEK – pw. św. Jana Chrzciciela (12:15) LIPKI MAŁE – pw. św. Stanisława Kostki (16:30 - sobota) NOWE POLICHNO – pw. św. Izydora (10:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/752-lipki-wielkie-parafia-pw-narodzenia-najswietszej-maryi-panny"
"Parafia pw. Najświętszego Serca Pana Jezusa","","Lubięcin","67-108 Lubięcin 81","","","68-388-15-66","ks. Tadeusz CZAPKOWICZ ","LUBIĘCIN – pw. Najśw. Serca Pana Jezusa (800, 12:00) JODŁÓW – pw. Boga Ojca (11:00) LIPINY – kaplica pw. Niepokalanego Poczęcia NMP (10:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/772-lubiecin-parafia-pw-najswietszego-serca-pana-jezusa"
"Parafia pw. Świętej Rodziny","","Lubieszów","Lubieszów 60a, 67-100 Nowa Sól","","","68-378-05-81 ","ks. lic. mgr Sławomir PRZYCHODNY ","LUBIESZÓWpw. Świętej Rodziny – (8:00, 13:00) RUDNO – pw. świętych Apostołów Szymona i Judy Tadeusza (9:30) STUDZIENIEC – pw. św. Wawrzyńca (11:30) WROCISZÓW – msza w sali biblioteki (sobota – 13:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/730-lubieszow-parafia-pw-swietej-rodziny"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","Lubiszyn","ul. Pocztowa 8, 66-433 Lubiszyn","","","95-731-18-84 ","ks. Krzysztof CZEKAJ ","LUBISZYN – pw. Wniebowzięcia NMP (8:00, 11:30) BRZEŹNO – pw. Narodzenia NMP (10:15) TARNÓW – pw. św. Wojciecha (9:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/679-lubiszyn-parafia-pw-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. Matki Bożej Różańcowej","","Lubniewice","ul. Osadników Wojskowych 25, 69-210 Lubniewice","","","95-755-75-00","ks. Antoni BOŁBOT ","LUBNIEWICE – pw. MB Różańcowej (9:00, 13:00, 18:00) JARNATÓW – pw. MB Szkaplerznej (10:30) MIECHÓW – pw. św. Jana Chrzciciela (11:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/799-lubniewice-parafia-pw-matki-bozej-rozancowej"
"Parafia pw. św. Józefa","","Lubno","pl. Wyzwolenia 5a, 66-427 Lubno","","","95-731-41-33 ","ks. Tomasz BIELACHOWICZ ","LUBNO – pw. św. Józefa (8:00, 13:00) STANOWICE – pw. MB Królowej Świata (9:30) WYSOKA – pw. św. Mikołaja (11:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/680-lubno-parafia-pw-sw-jozefa"
"Parafia pw. św. Jana Chrzciciela","","Lubrza","ul. 3-go Maja 3, 66-218 Lubrza","","","68-381-30-95","ks. mgr Zygmunt GROCHOWIAK SDB ","LUBRZA – pw. św. Jana Chrzciciela (8:30, 11:30) BUCZE – kaplica pw. św. Jana Bosko (13:00) MOSTKI – pw. MB Częstochowskiej (10:00) NOWA WIOSKA – pw. św. Anny (10:00) PRZEŁAZY – pw. Podwyższenia Krzyża Świętego (11:30) STAROPOLE – kaplica pw. MB Różańcowej (8:30) ZAGAJE – kaplica pw. św. Barbary (13:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/817-lubrza-parafia-pw-sw-jana-chrzciciela"
"Parafia pw. Nawiedzenia Najświętszej Maryi Panny","","Lubsko","ul. Kościuszki 18, 68-300 Lubsko","","","68-372-06-28 ","ks. kan. Marian BUMBUL ","LUBSKO – pw. Nawiedzenia NMP (7:00, 8:30, 10:00, 11:30, 13:00, 18:00) RASZYN – pw. św. Izydora Rolnika (8:30) BIAŁKÓW – kaplica pw. NMP Królowej Polski (8:45) BUDZIECHÓW – pw. św. Józefa Robotnika (10:00) LUBSKO – kaplica pw. MB Bolesnej w DPS (16:00 - sobota) LUBSKO – kaplica szpitalna pw. św. Łukasza (18:00 - sobota)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/719-lubsko-parafia-pw-nawiedzenia-najswietszej-maryi-panny"
"Parafia pw. św. Wojciecha","","Maszewo Lubuskie","66-614 Maszewo Lub. 69","","","68-383-13-16 ","ks. mgr Piotr KĘPKA ","MASZEWO LUBUSKIE – pw. Podw. Krzyża Świętego (8:30, 12:30) LUBOGOSZCZ – pw. MB Częstochowskiej (14:00) RYBAKI – pw. Najświętszego Serca Pana Jezusa (10:30) RADOMICKO – kaplica pw. Jezusa Miłosiernego (18:00 - sobota)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/710-maszewo-lubuskie-parafia-pw-sw-wojciecha"
"Parafia pw. Narodzenia Najświętszej Maryi Panny","","Małomice","ul. Kościelna 19, 67-320 Małomice","","","68-376-90-21","ks. kan. Alojzy BUDNIK ","MAŁOMICE – pw. Narodzenia NMP (7:30, 10:30, 12:30, 17:00) BUKOWINA BOBRZAŃSKA – pw. MB Różańcowej (9:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/807-malomice-parafia-pw-narodzenia-najswietszej-maryi-panny"
"Parafia pw. Pierwszych Męczenników Polski","","Międzyrzecz","ul. Wita Stwosza 21, 66-300 Międzyrzecza 6, 66-300 Międzyrzecz,","www.sanktuarium.miedzyrzecz.pl","","95-742-13-60, kom. 515-070-634","","MIĘDZYRZECZ – pw. Pierwszych Męczenników Polski (7:00, 9:00, 10:30, 12:00, 18:00, 20:00 – VII i VIII) GORZYCA – pw. Najświętszego Serca Pana Jezusa (10:00) ŚWIĘTY WOJCIECH – pw. św. Wojciecha (11:15) MIĘDZYRZECZ – kaplica pw. św. Dobrego Łotra w Areszcie Śledczym, ul. Młyńska 21 (15:00, 15:45- sobota)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/746-miedzyrzecz-parafia-pw-pierwszych-meczennikow-polski"
"Parafia pw. św. Jana Chrzciciela","","Międzyrzecz","ul. Spokojna 6, 66-300 Międzyrzecz","www.janmcz.zgora-gorzow.opoka.org.pl","janmcz@zgora-gorzow.opoka.org.pl?subject=ze%20strony%20www","95-741-25-40","ks. kan. mgr Marek WALCZAK ","1. MIĘDZYRZECZ – pw. św. Jana Chrzciciela (7:00, 9:00, 10:30, 12:00, 16:00, 18:00) MIĘDZYRZECZ – kaplica szpitalna pw. św. Józefa (7:15)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/747-miedzyrzecz-parafia-pw-sw-jana-chrzciciela"
"Parafia pw. św. Wojciecha","","Międzyrzecz","ul. Ogrodowa 7, 66-300 Międzyrzecz;","swietywojciech.republika.pl","swietywojciech@poczta.fm?subject=ze%20strony%20www","95-741-25-90","ks. mgr Janusz BREMBOR ","MIĘDZYRZECZ – pw. św. Wojciecha (7:30, 9:00, 10:30, 12:00, 15:00, 18:00, 20:00 - w VII i VIII) ROJEWO – kaplica pw. Bł. Matki Teresy z Kalkuty (10:30) * GŁĘBOKIE – kaplica w ośrodku wczasowym (10:30 - w VII i VIII)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/748-miedzyrzecz-parafia-pw-sw-wojciecha"
"Parafia pw. św. Jerzego","","Mirocin Górny","Mirocin Górny 25, 67-128 Mirocin Dolny","","","68-355-22-83 ","ks. Andrzej JANCIA ","MIROCIN GÓRNY – pw. św. Jerzego (7:30, 11:00) MIROCIN DOLNY – pw. Wniebowzięcia NMP (12:30) WICHÓW – pw. św. Marcina (9:00) PRZYLASKI – pw. Matki Bożej Fatimskiej (8:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/703-mirocin-gorny-parafia-pw-sw-jerzego"
"Parafia pw. św. Barbary","","Mirostowice Dolne","pl. Kościelny 23, 68-206 Mirostowice Dolne,","","","68-375-08-322","ks. kan. Stanisław ŁUKIEŃCZUK ","MIROSTOWICE DOLNE – pw. św. Barbary 17:00 - sobota, 8:00, 12:30; MIROSTOWICE GÓRNE – pw. MB Częstochowskiej 11:00; JANKOWA ŻAGAŃSKA – pw. św. Stanisława Kostki 9:30","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/646-mirostowice-dolne-parafia-pw-sw-barbary"
"Parafia pw. św. Bartłomieja Apostoła","","Miłaków","Miłaków 11, 67-124 Nowe Miasteczko","","","68-388-83-14 ","ks. Ryszard MULAWA ","MIŁAKÓW – pw. św. Bartłomieja Ap. (13:00) BUKOWICA – pw. św. Andrzeja Ap. (1015) ZIMNA BRZEŹNICA – pw. MB Częstochowskiej (11:30) ŻUKÓW – pw. NMP Bolesnej (9:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/702-milakow-parafia-pw-sw-bartlomieja-apostola"
"Parafia pw. św. Mikołaja","","Mycielin","Mycielin 84, 67-312 Niegosławice","","","68-378-13-14","ks. dr hab. Remigiusz KRÓL ","MYCIELIN – pw. św. Mikołaja (10:30) DŁUGIE – pw. św. Anny (9:00, 13:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/808-mycielin-parafia-pw-sw-mikolaja"
"Parafia  pw. św. Jana Kantego","","Niegosław","Niegosław 68, 66-530 Drezdenko","","","95-762-43-26","ks. lic. mgr Tomasz FRANIECZEK CRL ","NIEGOSŁAW – pw. św. Jana Kantego 7:45, 11:30; CHEŁST – pw. MB Królowej Polski 10:15; KARWIN – pw. Podwyższenia Krzyża Świętego 9:00","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/620-niegoslaw-parafia-pw-sw-jana-kantego"
"Parafia pw. św. Anny","","Niegosławice","Niegosławice 52, 67-312 Niegosławice","","parafia-niegoslawice@wp.pl?subject=ze%20strony%20www","68-378-10-09","ks. kan. lic. mgr Jerzy SZAKIEL ","NIEGOSŁAWICE – pw. św. Anny (8:15, 11:30) PRZECŁAW – pw. św. Jakuba (10:00) SUCHA DOLNA – pw. Najświętszego Serca Pana Jezusa (13:00) NIEGOSŁAWICE – kaplica domowa na plebanii (w okresie zimowym)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/809-niegoslawice-parafia-pw-sw-anny"
"Parafia pw. Najświętszego Serca Pana Jezusa","","Nietkowice","Nietkowice 65, 66-100 Sulechów","","","68-352-22-09","ks. dr Andrzej DRUTEL ","NIETKOWICE – pw. Najśw. Serca Pana Jezusa (8:30, 13:00) BRODY – pw. Niepokalanego Poczęcia NMP (11:30) POMORSKO – pw. św. Wojciecha (10:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/789-nietkowice-parafia-pw-najswietszego-serca-pana-jezusa"
"Parafia pw. Trójcy Świętej","","Niwica","Niwica 22, 68-210 Nowe Czaple","","","68-375-35-09 ","ks. Marek CZERNIAWSKI ","NIWICA – pw. Trójcy Świętej (8:00, 11:30) DĄBROWA ŁUŻYCKA – kaplica pw. MB Częstochowskiej (9:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/725-niwica-parafia-pw-trojcy-swietej"
"Parafia pw. św. Antoniego","","Nowa Sól","ul. Piłsudskiego 14, 67-100 Nowa Sól","nowasol.kapucyni.pl","","68-387-26-54 zobacz stronę www ","o. Grzegorz MARSZAŁKOWSKI OFMCap. ","NOWA SÓL – pw. św. Antoniego (7:00, 8:30, 10:00, 11:30, 13:00, 18:30) NOWA SÓL – pw. św. Barbary (9:00, 11:00, 16:00, 19:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/736-nowa-sol-parafia-pw-sw-antoniego"
"Parafia pw. św. Józefa Rzemieślnika","","Nowa Sól","ul. Kard. St. Wyszyńskiego 1, 67-100 Nowa Sól","www.swiety-jozef.pl","","68-387-70-35 odwiedź stronę www ","ks. prałat kan. mgr Józef KOCOŁ ","NOWA SÓL – pw. św. Józefa Rzem. (7:30, 9:30, 11:00, 12:30, 14:00, 18:30) NOWA SÓL – kaplica szpitalna pw. MB Częstochowskiej, ul. Chałubińskiego 7 (7:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/737-nowa-sol-parafia-pw-sw-jozefa-rzemieslnika"
"Parafia pw. św. Michała Archanioła","","Nowa Sól","ul. Kościelna 2, 67-100 Nowa Sól","michal-ns.grt.pl","","68-387-29-71 odwiedź stronę www ","ks. kan. Jan TRUTY ","NOWA SÓL – pw. św. Michała Arch. (8:00, 9:30, 11:00, 12:00, 16:00, 18:00) KIEŁCZ – pw. Podwyższenia Krzyża Świętego (9:00, 10:45) NOWE ŻABNO – pw. MB Fatimskiej (12:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/738-nowa-sol-parafia-pw-sw-michala-archaniola"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","Nowa Sól","ul. Kamienna 39, 67-100 Nowa Sól","parafiawnmp.pl","","tel. 68-458-58-78 odwiedź stronę www ","ks. kan. Jerzy FRĄCKOWIAK ","NOWA SÓL – pw. Wniebowzięcia NMP (8:00, 9:30 11:00, 12:30, 18:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/739-nowa-sol-parafia-pw-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. Narodzenia Najświętszej Maryi Panny","","Nowe Kramsko","ul. Powstańców Wlkp. 29, 66-111 Nowe Kramsko","","","/fax: 68-351-11-71","ks. kan. mgr Waldemar SOŁTYSIAK ","NOWE KRAMSKO – pw. Narodzenia NMP (8:00, 10:00) WOJNOWO – pw. MB Częstochowskiej (12:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/790-nowe-kramsko-parafia-pw-narodzenia-najswietszej-maryi-panny"
"Parafia pw. św. Marii Magdaleny","","Nowe Miasteczko","ul. Polna 2, 67-124 Nowe Miasteczko","","","68-388-82-29 ","ks. kan. Jan SOBOLEWSKI ","NOWE MIASTECZKO – pw. św. Marii Magdaleny (7:30, 18:00) BORÓW POLSKI – pw. św. Klemensa (13:30) GOŁASZYN – pw. św. Marcina (10:30) NOWE MIASTECZKO – pw. Opatrzności Bożej (9:00, 12:00) POPĘSZYCE – pw. św. Michała (10:30) REJÓW – kaplica w byłej szkole (15:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/704-nowe-miasteczko-parafia-pw-sw-marii-magdaleny"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","Nowogród Bobrzański","ul. Kościelna 2, 66-011 Nowogród Bobrzański","","","68-327-66-16 ","ks. Mirosław GAS ","NOWOGRÓD BOBRZAŃSKI – pw. Wniebowzięcia NMP (17:00 - sobota, 8:00, 12:30) KLĘPINA – pw. MB Cudownego Medalika (12:00) NOWOGRÓD BOBRZAŃSKI – pw. św. Bartłomieja Ap. (9:30, 11:00, 18:00) Msza św. w Zakładzie karnym w Krzywańcu – 16:00 (sobota)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/721-nowogrod-bobrzanski-parafia-pw-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. św. Stanisława Kostki","","Ogardy","Ogardy 23, 66-500 Strzelce Kraj.","","","95-763-54-93","ks. Henryk KALISZUK ","OGARDY – pw. św. Stanisława Kostki (18:00 - sobota, 12:00) GILÓW – kaplica pw. Niepokalanego Poczęcia NMP (8:00) LIPIE GÓRY – pw. św. Józefa (10:30) PIELICE – pw. MB Nieustającej Pomocy (9:15)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/778-ogardy-parafia-pw-sw-stanislawa-kostki"
"pw. św. Michała Archanioła","","Olbrachtów","Olbrachtów 39, 68-200 Żary,","","","68-374-87-51","ks. Zygmunt CZEPIRSKI ","OLBRACHTÓW – pw. Nawiedzenia NMP 8:00, 11:00; PIOTRÓW – pw. św. Michała Archanioła 9:30","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/645-olbrachtow-pw-sw-michala-archaniola"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","Opalewo","Opalewo 22, 66-225 Szczaniec","","","68-381-16-92","ks. mgr Jan SZULIM ","OPALEWO – pw. Wniebowzięcia NMP (11:00) BRUDZEWO – kaplica pw. św. Alberta Chmielowskiego (18:00 - sobota) DĄBRÓWKA MAŁA – pw. Chrystusa Króla (12:30) KOŹMINEK – pw. św. Stanisława Bpa (8:00) SMARDZEWO – pw. Nawiedzenia NMP (9:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/825-opalewo-parafia-pw-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. świętych Apostołów Piotra i Pawła","","Osiecznica","ul. Ks. Emila Wilguckiego 1, 66-600 Osiecznica","www.parafiaosiecznica.pl","biuro@parafiaosiecznica.eu?subject=ze%20strony%20www","68-383-70-10, 68-383-07-56 odwiedź stronę www Ten adres pocztowy jest...","ks. mgr Andrzej NOWAK ","OSIECZNICA – pw. św. Ap. Piotra i Pawła (17:00 - sobota), 11:30) CZETOWICE – pw. MB Bolesnej (8:30) ŁOCHOWICE – pw. Chrystusa Króla (10:00) SKÓRZYN – pw. św. Stanisława Bpa (13:00) BIELÓW – pw. Pierwszych Męczenników Polski (18:00 - sobota, w okresie zimowym – 16:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/711-osiecznica-parafia-pw-swietych-apostolow-piotra-i-pawla"
