"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Matki Bożej Różańcowej","","","ul. Orla 17, 35-207 Rzeszów","","","17 863 60 00","Ks. dr Tadeusz Wyskiel"," 6.30, 8.00, 9.30, 11.00, 12.30, 18.00,"," 6.30, 7.00, 17.30, 18.00","","50.00542994999999,21.988455000000002","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-matki-bozej-rozancowej/"
"Matki Bożej Saletyńskiej","","","ul. Dąbrowskiego 71, 35-036 Rzeszów","www.lasalette.pl","parafia@lasalette.pl","17 854 34 05","Ks. mgr Zbigniew Wal MS"," 6,30;8,00; 9,30; 10.00; 11,00;12,00; 12.30;"," 6,30; 8,00; 17,00; 18,30","","50.02510670107975,21.990731622743823","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-matki-bozej-saletynskiej/"
"Matki Bożej Śnieżnej","","","ul. Ks. Kazimierza Guzego 6, 35-317 Rzeszów","www.mbsniezna.rzeszow.pl","","17 221 91 80","Ks. mgr lic. Mieczysław Lignowski"," 7.00, 9.05, 10.30, 12.00, 16.00","lato 18.00; zima 17.00","","49.969382,21.985987","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-matki-bozej-snieznej/"
"Matki Bożej Częstochowskiej","","","ul. Koło 4c, 35-312 Rzeszów","www.mbczestochowska.rzeszow.opoka.org.pl/news.php","mbczestochowska@rzeszow.opoka.org.pl","17 780 71 03","Ks. mgr lic. Tadeusz Pindara"," 8.00, 10.00, 12.00; 16.00"," 18.00","","50.00175499999999,21.996344000000004","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-mb-czestochowskiej/"
"Miłosierdzia Bożego,","","","ul. Kard. Karola Wojtyły 114, 35-304 Rzeszów","rzeszowmilosierdzie.parafia.info.pl","biala@rzeszow.opoka.org.pl","17 229 91 33","Ks. mgr lic. Mieczysław Mleczko"," 7.30, 9.30, 11.30, 17.00","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-milosierdzia-bozego/"
"Najświętszego Serca Jezusowego,","","","Al. Sikorskiego 21, 35-304 Rzeszów","www.katedra.rzeszow.pl","katedra@rzeszow.opoka.org.pl","17 865 46 46","Ks. mgr Jan Delekta"," 7.00, 9.00, 10.30, 12.00, 15.00, 17.00, 19.00","zima 6.30, 7.00, 18.00; lato 6.30, 7.00, 19.00","","50.013256999999996,22.019515000000002","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-najswietszego-serca-jezusowego/"
"Narodzenia NMP","","","ul. Staroniwska 78, 35-101 Rzeszów,","www.staroniwa.rzeszow.opoka.org.pl","staroniwa@rzeszow.opoka.org.pl","17 853 08 13","Ks. mgr Stanisław Jamiński"," 7.30, 10.30, 12.00, 16.00; , 9.00","lato 18.00; zima 17.00","","50.03274934306735,21.980863808959853","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-narodzenia-nmp-staroniwa/"
"Opatrzności Bożej","","","ul. Witolda Świadka 5a, 35-310 Rzeszów","www.sdb.rzeszow.pl","","17 852 18 01","Ks. Kazimierz Drozd SDB"," 7.00; 8.30; 10.00; 11.30; 16.00; 18.00; VII i VIII, 7.00; 8.30; 10.0; 11.30; 18.00; 19.30"," 7.00; 18.00; (VII i VIII   7.00, 19.00)","","50.00542994999999,21.988455000000002","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-opatrznosci-bozej/"
"Podwyższenia Krzyża Świętego","","","ul. Krakowska 18, 35-111 Rzeszów","www.podwyzszenie.rzeszow.pl","parafia@podwyzszenie.rzeszow.pl","17 863 42 66","Ks. Franciszek Kołodziej"," 7.00, 8.30, 10.00, 11.30, 12.45, 18.00"," 6.30, 18.00","","50.047787,21.978067","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-podwyzszenia-krzyza-swietego/"
"Świętej Trójcy","","","ul. Targowa 4, 
35-064 Rzeszów,","","","17 853 58 01","","","","","","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-rektorat-trojcy-swietej/"
"św. Jacka","","","ul. Dominikańska 15, 35-041 Rzeszów","www.rzeszow.dominikanie.pl","aldi@dominikanie.pl","17 860 91 30",""," 7.00, 8.30, 10, 11.30, 13.00, 16.00, 17.00, 19.00"," 7.00, 8.00, 12.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-sw-jacka/"
"Św. Jadwigi Królowej","","","ul. Rejtana 21, 35-303 Rzeszów","www.kosciol-akademicki.rzeszow.pl","k-academica@wp.pl","17 740 14 05","Ks. mgr Janusz Kosior","lipiec i sierpień, 7.00, 9.00, 10.30, 12.00, 20.00"," 7.00, 18.00","","50.03040267419109,22.01748937368393","http://www.diecezja.rzeszow.pl/2015/04/4450/"
"św. Józefa","","","ul. Partyzantów 38, 35-234 Rzeszów","www.parafia-jozef.rzeszow.opoka.org.pl","parafiaswjozef@rzeszow.opoka.org.pl","861 17 42","Ks. mgr lic. Krzysztof Gołąbek"," 6.30, 8.00, 9.30, 11.00, 12.30, 17.00"," 6.30, 7.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-sw-jozefa/"
"Św. Józefa Kalasancjusza","","","ul. Lwowska 125, 35-301 Rzeszów","www.rzeszow.pijarzy.pl","rzeszow@pijarzy.pl","17 853 62 62","O. Jan Taff SP"," 6.30, 7.45, 10.00, 12.15, 15.00, 18.00"," 7.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-sw-jozefa-kalasancjusza/"
"Św. J. Sebastiana Pelczara","","","ul. Lwowska 46, 35-301 Rzeszów","www.pelczar.rzeszow.pl","parafia@pelczar.rzeszow.pl; ","17 852 97 47","Ks. Stanisław Wójcik"," 7.00, 9.00, 10.30, 12.00, 16.00, 18.00; , 10.00, 14.00; , 10.00"," 7.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-sw-jozefa-sebastiana-pelczara/"
"św. Judy Tadeusza","","","ul. Wita Stwosza 31, 35-113 Rzeszów","judatadeusz.rzeszow.pl/","admin@judatadeusz.rzeszow.pl","660 246 123 dyżurny","Ks. mgr Józef Stanowski"," 6.30, 8.00, 9.30, 11.00, 12.30, 17.00,"," 6.30, 7.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-sw-judy-tadeusza/"
"św. Krzyża","","","ul. 3 Maja 20, 35-030 Rzeszów","swkrzyz.rzeszow.opoka.org.pl/","","17 853 51 97","Ks. mgr lic. Władysław Jagustyn"," 6.30, 8.00, 9.30, 11.00, 12.15, 13.30, 18.30, 15.30"," 6.30, 7.30, 12.00, 17.30, 18.30","","","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-sw-krzyza/"
"św. Michała Archanioła","","","ul. Św. Michała Archanioła 3, 35-303 Rzeszów","l http://michal-rzeszow.pl","michal.parafia@wp.pl","17 857 84 64","Ks. mgr Stanisław Potera"," 7.00, 9.00, 10.30, 12.00, 17.00, 18.30","zima 6.30, 18.00; lato 6.30, 19.00","","50.02711099999999,22.026145000000003","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-sw-michala/"
"Św. Mikołaja","","","ul. Dębicka 64, 35-503 Rzeszów","parafia-mikolaja.jimdo.com/","","17 863 42 33","Ks. mgr Jerzy Paradysz"," 7.00, 9.00, 11.00, 16.30; , 12.15; , 14.00","lato 18.00; zima 17.00","","50.00542994999999,21.988455000000002","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-sw-mikolaja/"
"Św. Rocha","","","ul. Paderewskiego 69 a, 35-330 Rzeszów,","www.sw_roch.republika.pl","","17 850 65 03, przełożona: S. Maria Opydo, 3 siostry","Ks. mgr Stanisław Tarnawski"," 7.45; , 6.30, 8.00, 9.30, 11.10, 16.00, 18.00; , 10.30"," 7.00, 18.00","","50.02739099999998,22.044763999999986","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-sw-rocha/"
"św. Rodziny","","","ul. Solarza 14, 35-125 Rzeszów","www.swietarodzina.org.pl","rzeszow-msf@msf.opoka.org.pl","17 856 84 72, kancelaria 17 856 84 72, w. 29",""," 7.30, 9.00, 10.30, 12.00, 15.00, 18.00"," 7.00, 18.00","","50.04336600000001,21.97464799999999","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-sw-rodziny/"
"Św. Wojciecha i Stanisława","","","Pl. Farny 5, 35-010 Rzeszów","www.fara.rzeszow.pl/","","17 853 30 16","Ks. mgr lic. Jan Szczupak","lato 6.30, 8.00, 9.30, 11.00, 12.15, 19,00, 20.20; zima 6.30, 8.00, 9.30, 11.00, 12.15, 18.00, 19.30","zima 6.30, 7.00, 7.30, 8.30, 18.00; lato 6.30, 7.00, 7.30, 8.30, 19.00","","50.03790000000001,22.001889999999996","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-fara/"
"Wniebowzięcia NMP","","","ul. Sokoła 8, 35-010 Rzeszów","www.bernardyni.rzeszow.pl","sanktuarium1513@gmail.com","17 853 34 95","O. mgr Rafał Klimas OFM"," 6.00, 7.30, 9.00, 10.30, 12.00, 15.00, 16.30, 18.30"," 6.00, 7.00, 8.00, 9.00, 18.30","","50.039888,21.999404","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-wniebowziecia-nmp/"
"Wniebowzięcia NMP","","","ul. Zelwerowicza 2, 35-601 Rzeszów","wnmp.rzeszow.pl/","","17 864 09 25","Ks. mgr lic. Stanisław Płaza"," 7.00, 9.00, 10.30, 12.00, 17.00","zima 7.00, 17.00; lato 7.00, 18.00","","50.090017802037984,21.8888633196318","http://www.diecezja.rzeszow.pl/2015/04/4459/"
"św. Józefa","","","Pl. Św. Józefa 1, 35-083 Rzeszów","parafiazwieczyca.rzeszow.pl","parafia@rz-zwieczyca-jozef.pl","17 850 09 52","Ks. mgr Ludwik Krupa"," 7.30; 9.30; 11.15; 18.00"," 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-sw-jozefa-zwieczyca/"
"Św. Marii Magdaleny","","","Samoklęski 125, 38-223 Osiek Jasielski","www.parafia-samokleski.yoyo.pl","","13 442 00 33","Ks. Henryk Wilk","V   X w trzecią niedzielę miesiąca, 14.30 Droga krzyż. i Msza św.","zima 17.00 (adwent roraty 6.00); lato 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/samokleski/"
"Narodzenia NMP","","","ul. Jana Pawła II 27, 39-120 Sędziszów Młp.,","sedziszow.rzeszow.opoka.org.pl","sedziszow@rzeszow.opoka.org.pl","fax.17 221 60 54, przełożony: O. Janusz Pałka OFM Cap., 10 ojców i 3 braci","Ks. mgr Ryszard Lis"," 6.30, 8.00, 9.15, 10.30, 12.00, 18.00"," 6.30, 7.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/sedziszow-mlp-narodzenia-nmp/"
"Miłosierdzia Bożego","","","ul. Potockich 17, 39-120 Sędziszów Małopolski,","www.parafia-sedziszow.rzeszow.pl","","501 239 865","Ks. mgr lic. Krzysztof Gac"," 7.00, 9.00, 11.00, 17.00"," 6.30, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/sedziszow-mlp-milosierdzia-bozego/"
"Św. Józefa Oblubieńca NMP","","","Sękowa 13, 38-307 Sękowa","www.sekowa.rzeszow.opoka.org.pl","","18 351 81 69","Ks. mgr Janusz Kurasz"," 12.00; , 7.00, 9.00, 10.30, 16.00"," 6.30, 7.00","","","http://www.diecezja.rzeszow.pl/2015/04/sekowa/"
"Św. Józefa","","","Siedliska 678, 36-042 Lubenia","","","17 871 01 26","Ks. mgr Leszek Bachta"," 7.30, 10.30, 15.00","zima 17.00; lato 19.00","","","http://www.diecezja.rzeszow.pl/2015/05/siedliska-k-rzeszowa/"
"Św. Stanisława Biskupa","","","Sieklówka 72, 38-214 Bieździedza","","","13 446 03 18","Ks. mgr lic. Czesław Rzeszut"," 8.00, 11.00","zima 17.00; lato 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/sieklowka/"
"Św. Klemensa Papieża","","","Skalnik 35, 38-230 Nowy Żmigród","www.parafiaskalnik.pl","proboszcz@parafiaskalnik.pl","13 441 52 32","Ks. mgr Jacek Nasiadka"," 9.30; , 8.00, 11.00","zima 17.00; lato 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/skalnik/"
"Św. Józefa i ŚŚ. Piotra i Pawła","","","Skołyszyn 350, 38-242 Skołyszyn","","","13 479 20 40 tel. fax","Ks. mgr Tadeusz Wawryszko"," 8.00; 11.00","zima 17.00; lato 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/skolyszyn/"
"Św. Katarzyny","","","Sławęcin 39, 38-242 Skołyszyn","","","13 449 10 29","Ks. mgr Marek Cesarz"," 9.00; , 7.30, 11.00, 15.00","zima 17.00; lato 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/slawecin/"
"Św. Michała Archanioła","","","Smerekowiec 89, 38-315 Uście Gorlickie","","smerekowiec@rzeszow.opoka.org.pl","18 351 00 22","Ks. mgr Paweł Kopeć"," 7.30, 10.30","wtorek, środa, czwartek, 6.30; poniedziałek, piątek, sobota, 18.00(17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/smerekowiec/"
"Św. Jana Chrzciciela","","","Plac Św. Jana 2, 36-050 Sokołów Młp.","www.parafia-sokolow.pl/","","17 772 90 20","Ks. mgr Jan Prucnal"," 14.00"," 6.30, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/sokolow-malopolski/"
"Matki Bożej Nieustającej Pomocy","","","Sowina, 38-213 Kołaczyce","","","605 30 09 29","Ks. mgr lic. Marek Płaziński"," 8.00, 11.00","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/sowina/"
"Św. Katarzyny","","","Stary Żmigród 65, 38-230 Nowy Żmigród","","","13 441 51 44","Ks. mgr Józef Ozga"," 8.00, 11.30; , 9,45","lato 19,00; zima 17,00","","","http://www.diecezja.rzeszow.pl/2015/04/stary-zmigrod/"
"Św. Maksymiliana Kolbe","","","Stępina 166, 38-125 Stępina","","stanlucas@wp.pl","17 277 53 29","Ks. Stanisław Łukasz"," 8.00, 11.00","zima 7.00 lub 17.00; lato 7.00 lub 19.00","","","http://www.diecezja.rzeszow.pl/2015/04/3970/"
"Niepokalanego Serca NMP","","","Stobierna 355, 36-002 Jasionka","","","17 771 34 35","Ks. mgr Józef Pasiak"," 7.00, 8.30, 11.30, 16.00; , 10.00"," 7.00, 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/stobierna/"
"Matki Bożej Nieustającej Pomocy","","","Straszydle 392, 36-043 Straszydle","","","17 871 00 53","Ks. Marian Darocha"," 9.30, 14.00; , 7.30, 11.00, 15.00"," 7.00, 18.00(17.00)","","","http://www.diecezja.rzeszow.pl/2015/05/straszydle/"
"Matki Bożej Królowej Polski","","","Strażów 229, 36-073 Strażów","","","17 771 18 78","Ks. mgr Edward Wnęk"," 7.30, 10.30, 16.00","zima 17.00; lato 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/strazow/"
"Niepokalanego Poczęcia NMP i Bożego Ciała","","","Ul. Przekopna 1, 38-100 Strzyżów","strzyzowfara.parafia.info.pl","farastrzyzow@gmail.com","17 276 11 00","Ks. dr Jan Wolak","zima 6.30, 8.00, 9.30, 11.00, 12.30, 17.00; lato 6.30, 8.00, 9.30, 11.00, 12.30, 18.00; , 10.00,; , 8.30","zima 6.30, 7.00, 17.00; lato 6.30, 7.00, 18.00; , 15.00","","","http://www.diecezja.rzeszow.pl/2015/05/strzyzow-niepokalanego-poczecia-nmp-fara/"
"Św. Józefa Sebastiana Pelczara","","","Pl. Jana Pawła II, 1, 38-100 Strzyżów","","","17 276 18 62","Ks. mgr Mieczysław Piróg"," 6.30, 8.30, 10.00, 11.30, 16.00"," 6.30, 18.00(17.00)","","","http://www.diecezja.rzeszow.pl/2015/05/strzyzow-sw-jozefa-sebastiana-pelczara/"
"Św. Michała Archanioła","","","Styków 110, 36-060 Głogów Młp.","","","17 851 66 59","Ks. Wojciech Baran"," 8.00, 10.00, (W.Post , V, X, godz. 15.00)"," 18.00 (17.00), soboty 8.00","","","http://www.diecezja.rzeszow.pl/2015/04/stykow/"
"Św. Marcina","","","Szebnie 45, 38-203 Szebnie","www.szebnie.parafia.info.pl","","13 442 86 30","Ks. mgr Wacław Rybka"," 7.30, 8.15, 9.30, 11.00, 15.30"," 7.00, 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/szebnie/"
"Matki Bożej Ostrobramskiej","","","Szufnarowa 104, 38-124 Wiśniowa","www.parafiaszufnarowa.jor.pl","","17 277 51 38","Ks. mgr Jan Ziemiński"," 7.00, 11.00"," 7.00, 18.00(17.00)   środa, piątek)","","","http://www.diecezja.rzeszow.pl/2015/05/szufnarowa/"
"Św. Anny","","","Święcany 7, 38-242 Skołyszyn","","","13 449 50 04","Ks. mgr Marek Mnich"," 10.15; , 9.00; , 10.15; , 7.30; 11.30;"," 7.00, 18.00 (7.00, 16.30)","","","http://www.diecezja.rzeszow.pl/2015/04/swiecany/"
"Wniebowzięcia NMP","","","Świlcza 134, 36-072 Świlcza,","www.parafiaswilcza.prv.pl","","17 856 06 33","Ks. mgr Antoni Czerak"," 9.00, 12.00; , 12.00; , 7.30, 10.30, 16.00"," 17.00 zima 18.00   czas letni","","","http://www.diecezja.rzeszow.pl/2015/05/swilcza/"
"Narodzenia NMP","","","Tarnowiec 38, 38-204 Tarnowiec","www.sanktuariumtarnowiec.parafia.info.pl","tarnowiec@rzeszow.opoka.org.pl","13 442 42 52","Ks. mgr Jerzy Uchman"," 7.00, 10.00, 11.30, 16.30","lato 7.00, 18.00; zima 7.00, 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/tarnowiec/"
"Matki Bożej Fatimskiej","","","Terliczka 158, 36-001 Trzebownisko","www.terliczka.pl","terliczka@kapucyni.pl","17 772 17 28","O. mgr Robert Kozłowski OFM Cap."," 8.00, 10.30, 16.00","zima 17.00; lato 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/terliczka/"
"Św. Wawrzyńca i Matki Bożej Niepokalanej","","","Trzciana k/Rzeszowa 140, 36-071 Trzciana","parafia.trzciana.com.pl","","17 851 40 95","Ks. dr Janusz Winiarski"," 7.00, 9.00, 11.00, 18.00 (17.00)","zima 7.00, 17.00; lato 7.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/trzciana/"
"Przemienienia Pańskiego i św. Doroty","","","Trzcinica 103, 38-207 Przysieki","trzcinica.republika.pl","parafia.trzcinica@onet.eu","13 442 90 80","Ks. Stanisław Bałucki"," 8.00; 10.30; 12.00; 16.00","lato 19.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/trzcinica/"
"Opatrzności Bożej","","","Trzeboś, ul. Kościelna 12, 36-050 Sokołów Młp.","www.parafia-trzebos.yoyo.pl","","17 772 73 31","Ks. mgr lic. Józef Fila"," 9.00; , 7.00; 10.30; 15.00"," 6.30, 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/05/trzebos/"
"Św. Wojciecha i Niepokalanego Poczęcia NMP","","","Trzebownisko 995, 36-001 Trzebownisko","www.parafia.trzebownisko.pl/","kancelaria@parafia.trzebownisko.pl","17 772 26 08","Ks. mgr lic. Ryszard Miśniak"," 7.00, 9.00, 11.00, 16.00","lato 7.00, 18.00; zima 7.00, 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/trzebownisko/"
"Św. Anny","","","Trzęsówka 237, 36-106 Trzęsówka","www.parafia.trzesowka.org","","17 779 83 91","Ks. mgr Stanisław Majda"," 7.00, 9.00, 11.00, 15.00","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/trzesowka/"
"Św. Katarzyny","","","ul. Mickiewicza 10, 36-020 Tyczyn","","","17 229 17 37","Ks. dr Marian Czenczek"," 7.00; 9.00; 10.30, 12.00, 16.00","lato 6.30; 18.00; zima 6.30; 17.00","","","http://www.diecezja.rzeszow.pl/2015/05/tyczyn/"
"Św. Jana Kantego","","","Ustrobna 3, 38-406 Odrzykoń,","www.ustrobna.pl","","13 431 16 92","Ks. mgr Artur Progorowicz"," 7.30; 11.00; 16.00; , 9.00","","","","http://www.diecezja.rzeszow.pl/2015/04/ustrobna/"
"Św. Wawrzyńca","","","Warzyce 251, 38-200 Jasło","","","13 446 88 21","Ks. Kazimierz Brzyski"," 8.30, 16.00; , 7.30, 9.30, 11.00, 17.00"," 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/warzyce/"
"Św. Maksymiliana Kolbe","","","Werynia 114, 36-100 Kolbuszowa","www.parafiawerynia.webd.pl","","17 227 16 62","Ks. mgr Jarosław Depczyński","w ciągu roku, 8.00, 10.00, 15.00","lato 6.30, 18.00; zima 6.30, 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/werynia/"
"Matki Bożej Królowej Polski","","","Widełka 175, 36-145 Widełka","www.parafia.widelka.pl","widelka@rzeszow.opoka.org.pl","17 22 74 311","Ks. mgr Lucjan Kot"," 9.00 (W. Post 13.00); , 7.30; 10.30; 16.00"," 18.00 (16.00)","","","http://www.diecezja.rzeszow.pl/2015/04/widelka/"
"Wniebowzięcia NMP","","","Wielopole Skrzyńskie 242,, 
39-110 Wielopole Skrzyńskie, tel. 17 221 48 67","www.parafia.wielopole-skrz.pl","parafia@wielopole-skrz.pl","17 221 48 67","Ks. mgr Jerzy Sepioł"," 7.00, 9.00, 11.00, 16.00","lato 7.00, 18.00; zima 6.45, 17.00","","","http://www.diecezja.rzeszow.pl/2015/05/wielopole-skrzynskie/"
"NMP Królowej Świata","","","Wiśniowa 189 A, 38-124 Wiśniowa","","marek.matera@onet.pl","17 277 50 80","Ks. mgr Marek Matera"," 8.00, 10.30, 16.00","w zależności od pory roku, 7.00, środa i piątek   18.00(16.30)","","","http://www.diecezja.rzeszow.pl/2015/04/wisniowa/"
"Świętej Trójcy i Podwyższenia Krzyża Świętego","","","Wola Rafałowska 215a, 36-017 Błędowa Tyczyńska","","","17 229 66 24","Ks. mgr Jerzy Rusin"," 7.10, 10.30, 15.15"," 18.00 (16.00 X-II, 17.00   III, IV, X)","","","http://www.diecezja.rzeszow.pl/2015/05/wola-rafalowska/"
"Matki Bożej Królowej Polski","","","Wola Zgłobieńska 65, 36-046 Zgłobień","","","17 871 61 74","Ks. Stanisław Buszta"," 8.30, 10.30","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/wola-zglobienska/"
"Św. Bartłomieja Apostoła","","","Wójtowa 47, 38-305 Lipinki","","","13 447 73 42","Ks. mgr Władysław Uchman","lato 8.00, 10.30, 16.00; zima 8.00, 10.30,15.00"," 7.00 lub 18.00(17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/wojtowa/"
"Matki Bożej Królowej Polski","","","Wólka Niedźwiedzka 99, 36-050 Sokołów Młp.","www.wolkaniedzwiedzka.pl","szwanek@interia.eu","17 772 80 60","Ks. mgr Stanisław Szwanenfeld"," 8.00; 10.30; 12.30 (14.00 W. Post)"," 7.00; maj i październik, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/wolka-niedzwiedzka/"
"Św. Jadwigi Królowej","","","Wólka Podleśna 334, 36-002 Jasionka,","","","17 771 45 57","Ks. mgr lic. Waldemar Dopart"," 7.30, 10.30, 16.00","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/wolka-podlesna/"
"Matki Bożej Różańcowej","","","Wysoka Głogowska 313, 36-061 Wysoka Głogowska","www.wysokaglogowska.pl","wysokaglogowska@poczta.onet.pl","17 772 64 06,","Ks. mgr Zbigniew Gargaś"," 7.00, 9.00, 11.00, 16.00"," 7.00, 19.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/wysoka-glogowska/"
"Św. Józefa","","","Wysoka Strzyżowska 241, 38-123 Wysoka Strzyżowska","www.wysokastrzyz.rzeszow.opoka.org.pl/","","17 276 70 13","Ks. mgr Marian Raźnikiewicz"," 10.00; , 7.00, 8.30, 11.30, 15.00 (Wlk. Post), 16.30","X   IV, 16.30; V- IX, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/wysoka-strzyzowska/"
"Matki Bożej Wspomożenia Wiernych","","","Wyżne 38, 38-120 Czudec","","","17 277 11 42","Ks. mgr Piotr Fortuna"," 9.00; , 7.30, 11.00 W Wielkim Poście 15.00. Nie ma Mszy św. o 11.00","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/wyzne/"
"Wszystkich Świętych","","","Zabierzów-Racławówka 282, 36-047 Niechobrz","raclawowka-zabierzow.pl","","17 850 16 78","Ks. mgr Ryszard Kołodziej"," 7.30, 9.00, 11.00, 15.00"," 17.00 lub 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/zabierzow/"
"Matki Bożej Królowej Polski","","","Zaborów 69, 38-100 Strzyżów,","","","17 277 15 52","Ks. mgr Wacław Potyrała"," 8.00, 11.00,16.00(15.00)","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/05/zaborow/"
"Matki Bożej Różańcowej","","","Zabratówka 44, 36-017 Błędowa Tyczyńska","","","17 229 65 50","Ks. mgr Stanisław Orszak"," 7.30, 10.30, 15.00(I niedz. miesiaca, oraz Wielki","lato 19.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/05/zabratowka/"
"Narodzenia NMP","","","Zaczernie 732, 36-062 Zaczernie","www.zaczernie.rzeszow.opoka.org.pl","zaczernie@rzeszow.opoka.org.pl","17 859 66 98","Ks. Piotr Szczupak"," 7.00, 8.45, 10.30, 12.00, 17.00","zima 6.30, 17.00; lato 6.30, 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/zaczernie/"
"ŚŚ. Apostołów Piotra i Pawła","","","Zagorzyce 224, 39-126 Zagorzyce","","","17 745 27 07 prob.","Ks. mgr Dariusz Konieczny"," 7.00, 8.45, 11.45; , 10.15"," 7.00","","","http://www.diecezja.rzeszow.pl/2015/05/zagorzyce/"
"Niepokalanego Serca NMP","","","Zagorzyce Dolne 45, 39-126 Zagorzyce","","","17 221 63 78","Ks. mgr Wojciech Wiśniowski"," .8.00, 10.30, 16.00"," 7.00 (pn.   śr.) 18.00 (17.00) (czw.   sob)","","","http://www.diecezja.rzeszow.pl/2015/05/zagorzyce-dolne/"
"Św. Jana Chrzciciela","","","Załęże 4, 38-223 Osiek Jasielski","zalezej.rzeszow.opoka.org.pl","zalezej@rzeszow.opoka.org.pl","13 442 00 67","Ks. mgr lic. Józef Pańczuk"," 7.30, 11.00","lato 18.00; zima 17.00; , 17.00 (16.00)","","","http://www.diecezja.rzeszow.pl/2015/05/zaleze-k-jasla/"
"NMP Matki Kościoła","","","Zarębki 69, 36-100 Kolbuszowa","","","17 779 00 64","Ks. mgr Marek Prajsnar"," 7.30, 10.00, 16.00"," 18.00(17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/zarebki/"
"Miłosierdzia Bożego","","","Zawadka Osiecka 173, 38-223 Osiek Jasielski","","","13 442 09 05","Ks. mgr Andrzej Buchowski"," 8.00, 11.00","zima 17.00; lato 17.30","","","http://www.diecezja.rzeszow.pl/2015/04/zawadka-osiecka/"
"Św. Andrzeja Apostoła","","","Zgłobień 86, 36-046 Zgłobień","","","17 871 60 21","Ks. mgr Marian Cebula","lato 8.00, 1100, 15.00,","lato 18.00; zima 17.00","","50.0071818,21.844521449999995","http://www.diecezja.rzeszow.pl/2015/04/zglobien/"
"Św. Maksymiliana Kolbe","","","Żarnowa 111, 38-100 Strzyżów","","","17 276 15 43","Ks. Tadeusz Pieniążek"," 8.30, 9.00, 11.00,","lato 7.30, 18.00; zima 7.30, 17.00","","","http://www.diecezja.rzeszow.pl/2015/05/zarnowa/"
